appid,name,overall_similarity,best_community_similarity,best_community
1058060,Princesses Never Lose!,0.17668034391352183,0.3493104592561212,10
2351970,"Monster Girl 1,000",0.21678717396804542,0.3491832243906144,10
1078760,Motorcycle Mechanic Simulator 2021,0.18798724349908233,0.34914100257461456,8
2055410,The Kindeman Remedy,0.21029043014256313,0.3490286442238139,12
1119840,Sands of Aura,0.1414215906610537,0.3490261666420895,11
1341170,Strategic Mind: Spectre of Communism,0.21597844693046986,0.348959866534665,12
2137470,Regency Solitaire II,0.20740035771117704,0.34877320461726097,12
3618770,Fakutori Demo,0.17668034391352183,0.34874382983709473,13
2717850,Forklift Simulator,0.2128640408516119,0.34853528013509055,12
674750,Yet Another Zombie Defense HD,0.21597844693046986,0.34852201142119527,11
277590,Assassin's Creed Freedom Cry,0.1907659866799691,0.34844430060038023,0
1514930,Erica,0.19818334937356846,0.3483664571191235,1
2602020,The Smurfs – Dreams,0.20001030683790752,0.34826775931492104,11
1606300,Puzzle Light,0.1819586189945032,0.3482328527974073,1
741430,Titanic VR,0.17668034391352183,0.34821252526504626,8
318970,StarCrawlers,0.16239694704942903,0.3481395523601629,11
326380,Mystery of Neuschwanstein,0.17707209659919895,0.3479332509432244,8
1511090,Great Paintings VR,0.14519363800359583,0.34790945044880944,8
1622900,Star Trek: Infinite,0.17043623361704593,0.347827438865111,9
287020,Harvester,0.16891137485696806,0.3477787695006766,11
1265930,Life is Strange: Before the Storm Remastered,0.209599271350723,0.3476955867633504,6
575890,Katy and Bob Way Back Home,0.21744981475348912,0.34766377156801886,12
358340,Word Rescue,0.15445812169129963,0.34759524131442904,8
389050,Pocket Rumble,0.17668034391352183,0.3475952413144289,8
1024630,Fighters Legacy,0.17668034391352183,0.3475952413144289,8
2073220,Outland Kingdoms,0.17668034391352183,0.34728442705474855,9
1753260,Inscryption Demo,0.18891930182412942,0.34716805192014094,0
1868170,Etrian Odyssey II HD,0.19961579629053322,0.34700890263597817,9
1367320,Close Combat: Cross of Iron,0.1775564752136568,0.34695918485322225,12
262150,Vanguard Princess,0.14144852831535779,0.3469451362980697,8
769680,Cupid Bistro 2,0.16236402813282433,0.34688457673697737,9
2812820,纸袋勇者（Pape Rangers）,0.21400974848551124,0.34685439775661625,11
5280,Global Agenda - No Elves Trailer,0.26158787769692277,0.3468349866197778,11
9300,Company of Heroes Singleplayer Demo,0.19217451288096155,0.3467499011929813,12
1453490,Deducto,0.12331314622473698,0.3467147102315389,12
276360,Riding Star,0.17668034391352183,0.346628897726571,12
3443890,OUTLAWED Demo,0.17668034391352183,0.3465785383369417,8
1272550,Phantom Galaxies,0.15445812169129963,0.3463722354066008,11
535490,Porno Studio Tycoon,0.17707209659919895,0.34635851978918697,12
1844130,Stellar Orphans,0.18764849537730985,0.3462039880566361,12
298520,Orbital Gear,0.12303306380311078,0.34620137512622856,11
970710,Kolumno,0.16865057309179074,0.3460632706299256,8
440430,Life Is Strange™ - Directors' Commentary - 1.Two directors,0.13223589946907738,0.3460131657683798,6
260690,Dark Fall 1: The Journal,0.24026609119748932,0.34596403089048183,1
2360210,Rune Coliseum,0.21226810303385382,0.34589544153050594,11
755500,ONE PIECE World Seeker,0.16163314115728028,0.3457634811113947,9
1074610,COLLAPSED,0.20740035771117704,0.3455640175286267,8
3602770,Shroom and Gloom Demo,0.15445812169129963,0.34547585598088554,13
547680,Guild Quest,0.11905170035925376,0.3450366530536565,12
2400290,富甲天下2,0.18171855850970142,0.3449822535684633,12
818320,LEGO® The Incredibles,0.17054631903026765,0.3449762393173376,1
203750,Binary Domain,0.25898571382319974,0.344971062249145,1
1270210,Love of Magic,0.14976464202635015,0.34478932552818786,10
916930,War Trigger Classic,0.15445812169129963,0.3447849338192992,11
1997180,dotAGE Demo,0.13223589946907738,0.3447770458747191,12
3002280,Tiny Bookshop Demo,0.13884016492889104,0.34465152940262767,10
1540150,Crazy Flasher Series 2021,0.16741586022581806,0.3446133313632168,8
558340,Faces of Illusion: The Twin Phantoms,0.15145701184242272,0.34460990288717763,13
1021210,Cyber Knights: Flashpoint,0.10994827005759374,0.3445675319040992,11
2324650,The Murder of Sonic the Hedgehog,0.13223589946907738,0.34451249561016883,12
719750,PUSS!,0.15958473522097344,0.34428020492802897,8
221180,Eufloria HD,0.15369142957902884,0.34425978861787715,12
712970,Clad in Iron: Philippines 1898,0.2039940677112824,0.3442147126502973,12
487430,KARAKARA,0.1772238572350187,0.3441425203834654,8
1848520,Fruit Salad,0.17357917043781457,0.34405395704933056,13
1462470,Vectorio Classic,0.11118153603699989,0.34395890186370653,12
1054430,Fling to the Finish,0.1760746772409646,0.34388260219995787,1
963770,Welcome To... Chichester Redux : The Spy Of America And The Long Vacation,0.11327877686254743,0.3438141430839598,8
2272250,Forgive Me Father 2,0.20985286771676567,0.3437756419056427,11
32660,Delta Force: Xtreme,0.21056251512713256,0.34377472454164043,11
466490,Princess Isabella: The Rise of an Heir,0.14479894614187303,0.34364139187823195,13
3413460,GameStonk Simulator Demo,0.17668034391352183,0.34359859469626797,12
1574700,Motorcycle Mechanic Simulator 2021: Prologue,0.17030812854597832,0.34356678750511266,12
3269960,鼓手余命十日谭,0.1753771618561596,0.343401059532162,10
1700270,Lucky Tower Ultimate,0.1656184842462135,0.3433044847075437,11
748300,Treasure Hunter Simulator,0.18912393401627758,0.3433009202401653,8
3095380,Ninja Rift,0.15445812169129963,0.34325987935306823,11
1354910,Tiny Lands,0.16399227627739268,0.34317320945490953,1
282760,Circuits,0.15484987437697675,0.3429949793382861,8
338160,Europa Universalis IV: El Dorado,0.13223589946907738,0.3429251940228673,12
1998330,Yomawari: Lost in the Dark,0.2039940677112824,0.34279836270224995,9
850040,Puzzgun,0.17668034391352183,0.3426569697094907,8
1928870,Minecraft Legends,0.20671396324276609,0.34262963541855534,11
501320,The Shrouded Isle,0.24393297499598046,0.34254149913040727,12
3176410,None Shall Intrude Demo,0.1638573549796102,0.342417029689898,3
392950,Lost Lands: A Hidden Object Adventure,0.1614158734868936,0.3423934310931727,3
1693000,Within the Range,0.17668034391352183,0.3423553934530667,12
1016770,Interrogation: You will be deceived,0.14314819062382522,0.34232778304629363,9
571530,Superdimension Neptune VS Sega Hard Girls,0.19307313658650152,0.34224064762284656,9
108110,Starpoint Gemini,0.16741854926053498,0.34210183847962394,10
1479390,Alekon,0.20671396324276609,0.3420443882200801,8
563200,Slay,0.17668034391352183,0.34186699296466627,12
2682580,DUCKSIDE,0.16741586022581806,0.341799593647085,5
2989250,Visions of Mana Demo,0.2003098613224697,0.3417283138466375,9
1976150,Hush Hush - Only Your Love Can Save Them Demo,0.1598945596449961,0.34144215693877294,12
783050,Bear With Me - Collector's Edition,0.13463367762368597,0.3413589212716174,13
1684930,CULTIC,0.2035995571639081,0.34106972864352875,11
2551170,Cats Hidden in Maple Hollow,0.154204641308769,0.3409669177571358,8
2428810,LEGO® Horizon Adventures™,0.20235689810883412,0.34088615677186446,11
1294810,Redfall,0.16858371901596275,0.34087947359541776,8
1160500,AstronTycoon2: Ritual,0.21802361488225896,0.3408754536487686,9
365620,WarBirds - World War II Combat Aviation,0.15445812169129963,0.3408051178576389,8
2292060,Spell Disk,0.18171855850970142,0.34078631934109394,8
1683860,Eronoctosis: Put Yourself Together,0.18695537828545877,0.34067451987691005,8
2631250,Slitterhead,0.20578589759160326,0.3406153855094034,8
1809530,Renryuu: Ascension,0.15517135184608882,0.34060590307773014,10
2420900,Diesel Legacy Playtest,0.2174705939692625,0.34060175201396575,11
658890,Arthurian Legends,0.21029043014256313,0.3405985267269317,8
2891870,Forgotten Hill: The Wardrobe,0.19375622470824766,0.34057099463898516,13
764570,Beavers Be Dammed,0.11001367724685517,0.34056829166596486,12
2687190,100 Christmas Cats,0.11279782625937029,0.3405117682264299,8
2400640,NanoApostle,0.209599271350723,0.340496053639672,8
1894080,I got a millenary cat,0.21802361488225896,0.3404875922125679,8
1497360,Open Roads,0.18388587212195798,0.340384244232284,13
1661630,KarmaZoo,0.20102594645485936,0.34030471258147266,8
2966850,Shotgun Cop Man,0.19961579629053322,0.3402857625308499,8
1731070,Asterigos: Curse of the Stars,0.17687652856499467,0.3402793711400361,9
566190,The Search,0.15881996897622944,0.34025211764567775,1
440420,True Fear: Forsaken Souls Part 1,0.19580139266003677,0.3402281532235268,13
373610,Shoot 1UP,0.19337454097165777,0.3402073841478954,8
1867510,WrestleQuest,0.14110627128418632,0.3401024165475499,10
3677410,Scribble Wolf (Open Beta Test),0.15445812169129963,0.34006759258577063,3
1263470,ATRI -My Dear Moments- Demo,0.17997890689861365,0.3400383119086066,8
1138840,Bad North Demo,0.13987765949741662,0.34002541810573506,12
2389570,Sniper Killer,0.19087279531401294,0.33999011673068474,8
3031150,Secret Hot Springs Girl,0.19087279531401294,0.33999011673068474,8
734910,Eternal Hour: Golden Hour,0.11791779451323765,0.3399412582756127,13
2579840,Chill Drive,0.15445812169129963,0.33987919193171295,8
2398180,Echo Point Nova Demo,0.17668034391352183,0.33975841898485304,8
654230,Phantasma Demo,0.17668034391352183,0.33975841898485304,8
1340560,Necrofugitive Demo,0.17668034391352183,0.33975841898485304,8
400510,FINAL TAKE,0.14479894614187303,0.33969203607549264,8
805420,Stack & Crack,0.1432040509328654,0.3396697533214097,8
3980,CivCity: Rome,0.22959363577614186,0.3395807456086133,1
551860,Abandon Ship,0.11147609387250039,0.3395065004419459,11
849980,Color by Numbers - Dinosaurs,0.13223589946907738,0.3394823665348875,8
1220260,Dialtown: Phone Dating Sim Demo,0.18089222649391956,0.33947167690141217,8
1035990,Dialtown: Phone Dating Sim,0.18089222649391956,0.33947167690141217,8
389440,Energy Balance Demo,0.13553446245416922,0.33936491123520585,8
360640,12 Labours of Hercules II: The Cretan Bull,0.16584598569811873,0.3393523584089106,3
1290750,Crawl Tactics,0.16956530404106682,0.33927352729525345,10
11130,Sherlock Holmes: The Mystery of The Mummy,0.16461522650138063,0.3392719897772927,11
1286340,Daily Wife,0.16741586022581806,0.33915524169460076,8
1600,Dangerous Waters,0.2304287377794565,0.339131019971529,9
1849890,Neko Maid,0.2039940677112824,0.33907324406424144,13
2775910,Infinite Blue,0.15445812169129963,0.33900450112407604,10
2400160,Glyphica: Typing Survival,0.16807666226636545,0.3390028099062085,3
1161900,Door2:Key,0.18533911333046507,0.3389616545421423,8
1896900,Rail Route: The Story of Jozic,0.12923478962020046,0.3389335743847622,13
2299900,Felvidek,0.17668034391352183,0.3388727488184108,10
1975340,HAITENAI RPG,0.17668034391352183,0.3388727488184108,10
1648560,Nursery Slime,0.17668034391352183,0.3388727488184108,10
1554260,Knightly Passions,0.14070676975533247,0.33885963313874096,8
1640300,Project Warlock II,0.1633258389400611,0.33885433379898516,8
1249040,American Arcadia,0.208600620828933,0.33870753202579174,13
2894560,Domino Fit,0.15445812169129963,0.33869238979006305,12
1591420,Hmmsim Metro,0.17668034391352183,0.33869238979006305,12
1269050,告死天使的审判 Death Angel Trial,0.21597844693046986,0.3386662985332202,10
624270,The Painscreek Killings,0.19769934839195757,0.33839660164053276,1
1389360,Mech Armada,0.21802361488225896,0.3382890965329892,12
955870,Battlecruisers,0.16741586022581806,0.33814261589540473,3
1535060,Incremental Epic Breakers,0.15472876747348857,0.338089560392219,11
1680000,Rewrite+,0.2039940677112824,0.3380576157448248,8
679110,Werewolf: The Apocalypse - Earthblood,0.2039940677112824,0.3380576157448248,8
770100,One Deck Dungeon,0.08450618245786952,0.3380189654806221,11
2000100,Life is Strange: True Colors Demo,0.20710847379014038,0.3380164082561053,8
3290040,魔剑镇魂曲 英雄之泪,0.21886375503842678,0.33797952748692095,9
3356790,Cozy Solitaire,0.19282815905708484,0.33797749561357704,8
252370,The Shivah,0.1464283508695685,0.3379597282776517,13
500810,Arcanum,0.24113491584430652,0.33789598685778094,9
222500,Rail Adventures - VR Tech Demo,0.17668034391352183,0.337895064947586,8
2087460,Ruff Ghanor,0.20740035771117704,0.3377938458118152,12
1905020,Greyhill Incident,0.20618040813897756,0.3377929479210491,8
3019160,Creeping Dusk,0.18363809570911582,0.33776770869733724,12
521200,Epic Battle Fantasy 3,0.1546071244654222,0.3376785884109108,10
57740,Jagged Alliance - Back in Action,0.13583883437338035,0.3376175304284624,9
539660,ChronoClock,0.18533911333046507,0.3375186530991408,8
391030,Hard to Be a God,0.17744230445117654,0.3373176702764485,11
1163870,Mecha Knights: Nightmare,0.16781037077319236,0.3372436638470281,8
391170,Void Invaders,0.17739357406831102,0.3371432260549801,8
1373350,Phobos,0.15445812169129963,0.3371129761473415,11
614260,Gates Of Nowhere,0.17008469190894887,0.3370724534994659,1
1732330,Ys IX -Monstrum NOX-,0.19590145628686711,0.33688431613676656,9
2429210,Shogun Showdown Demo,0.1647331560632366,0.3364428757938413,11
1630650,Neko Beach,0.20752269028034165,0.3363556754221015,13
372480,Spaceforce Rogue Universe HD,0.17668034391352183,0.3363474962931582,10
854570,Pamali: Indonesian Folklore Horror,0.1473777406302576,0.3360985273486054,8
2867410,深渊与地下城,0.15445812169129963,0.33604156363797205,9
598990,Pizza Connection,0.11106940334279183,0.33594923050095016,12
2325060,Alpacalypse,0.19621986197316255,0.3358845249884809,8
1248220,炎黄大陆,0.15445812169129963,0.33579022482459014,11
1422430,Next Space Rebels,0.19178752626328902,0.3357809313917621,8
1980210,Wylde Flowers Demo,0.20671396324276609,0.3357022246887599,9
1152300,Atelier Ayesha: The Alchemist of Dusk DX,0.21505038127930703,0.3356767187727106,9
284730,Dark Arcana: The Carnival,0.14024988812603567,0.3356551827570898,1
387130,"Zombie Hunter, Inc.",0.17668034391352183,0.33552567456003995,11
828660,War Of The Zombie,0.15445812169129963,0.3355177866154599,12
891200,Bike Dash Excite!,0.15445812169129963,0.3352495623020833,8
17080,Tribes: Ascend,0.17447827378825284,0.3352156587897383,0
377950,Jamestown+,0.20752269028034165,0.3351255140592991,11
284770,Enigmatis 2: The Mists of Ravenwood,0.15283323310447114,0.33511593798185485,1
1814170,Lingo,0.21195102443786604,0.335000912346097,1
1003090,Through The Darkest of Times,0.16993236029144274,0.3348170225781463,12
1545450,Incredibox,0.16441475037694114,0.33479753959110725,13
1339310,Solitaire 3D,0.15145701184242272,0.33478199170365536,12
542400,Pixel Gladiator,0.16044201474908226,0.3347421095149437,1
1689000,Namaiki Dark Elf Sisters,0.17412813006148642,0.33469446539645753,1
2540230,Vae Victis - Khan,0.11521826198577195,0.3346695084991365,11
839910,Mythgard,0.12297141578137362,0.3345706644973664,3
1159290,The Bloodline,0.167603644291064,0.3345649896875501,11
416640,Diabolical,0.16783957813753717,0.33421446348918327,10
1218900,Zup! Z,0.1633258389400611,0.3341521361303282,8
3596390,Dragon-Slaying War God,0.1433470105801885,0.3340711111236321,8
844750,Go-Kart Racing,0.19087279531401294,0.33390718835026845,12
931950,Labyrinth: The War on Terror,0.16387160815312599,0.3337932799319496,12
890400,Uncharted Waters Online - Steam,0.15445812169129963,0.3337808613772698,9
650500,Wolfenstein II: The New Colossus German Edition,0.1869096987305324,0.3337188380768479,0
1049890,Little Witch Nobeta,0.19805373572785823,0.3337103425276429,8
346750,Merchant,0.136505110814843,0.33350124184915203,10
654850,Masked Forces: Zombie Survival,0.18427714330943998,0.33340702869098426,1
1096550,Desktop Magic Engine,0.17668034391352183,0.33340138449905776,12
2142160,Turlock Holmes,0.18363809570911582,0.33312603305191724,3
1932160,Neptunia: Sisters VS Sisters,0.19929431882142118,0.3328266222600548,9
298280,XenoRaptor,0.16865057309179074,0.33263225719891215,8
945640,ItazuraVR Demo,0.13452210106386414,0.33250945907386537,4
354430,STAR WARS™: X-Wing Special Edition,0.15445812169129963,0.3324005594530804,8
585270,HeapVR,0.15445812169129963,0.33234318344085667,12
1289010,Haypi Monster 3,0.15445812169129963,0.3321935597899682,9
819790,Laplace：拉普拉斯的神子,0.15445812169129963,0.3321935597899682,9
364200,Farabel,0.14976464202635015,0.3320854693686714,11
1325270,Escapeworld Dilemma,0.18363809570911582,0.33196430464900206,8
2800900,Rift Riff,0.1650700972319781,0.33195801726081353,1
856100,Little Comet,0.17707209659919895,0.33188386822717497,8
1823390,Escape The Mad Empire,0.1975993840783818,0.3318369963247028,11
33540,Dawn of Magic 2,0.17668034391352183,0.3318219708563362,11
458480,Mythic Wonders: The Philosopher's Stone,0.1684195964071675,0.3317338482941222,13
3219650,Squeakross: Home Squeak Home Demo,0.15445812169129963,0.3315458585983796,8
669440,IKAROS,0.15445812169129963,0.3315458585983796,8
1901200,FPS Game: Dev Test,0.15445812169129963,0.3315458585983796,8
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,0.21029043014256313,0.33145928894221993,9
21120,F.E.A.R.: Perseus Mandate,0.18712781582352908,0.3310096429032168,0
3029830,モンスターコマンダーズ - 深淵の夜想曲 -,0.15445812169129963,0.33090018199785526,12
21030,Watchmen: The End Is Nigh Part 2,0.17668091929138954,0.33086508638114015,11
2206270,Vampire Hunters,0.14436455380873375,0.33084807304341746,1
2810,X3: Reunion,0.2173204968763779,0.3308358959299238,12
3304770,Exposed Livestream,0.1841323680594816,0.3307983307593534,9
2783610,Malignant Survivors,0.18312479041982616,0.33060233821333257,11
561610,MotoGP™17,0.21872284085709515,0.33059842457983163,9
245970,Borderlands 2: Headhunter 5: Son of Crawmerax,0.13223589946907738,0.3304992195335849,11
1762270,Obama Boss Fight,0.21886375503842678,0.33037725074944796,8
938560,INMOST,0.18598388805933647,0.33023290367071695,8
2423070,Speakeasy,0.15445812169129963,0.3302253113185762,13
3161620,Keyframes Demo,0.13223589946907738,0.3302253113185762,13
2775370,Disillusion ST,0.21029043014256313,0.3301700769599989,8
585710,Blazing Beaks,0.20474526479780747,0.3301673947210742,11
1058200,Pixel Puzzles Traditional Jigsaw Puzzles,0.07777790167569448,0.33015873015873015,12
985830,SUCCUBUS,0.17618334838043664,0.33000218818997473,9
591990,Cosmic Awakening VR,0.19590145628686711,0.32999025867981013,8
1571600,Dark Romance: Sleepy Hollow Collector's Edition,0.15445812169129963,0.32995855701107796,8
917870,Gauge Of Rage,0.15445812169129963,0.32995855701107796,8
349250,Copy Kitty,0.18326586708049675,0.32981436326742786,8
915810,Midnight Ghost Hunt,0.20474526479780747,0.3296497625995262,8
1116550,Elon Simulator 2019,0.12257672391965077,0.3296391260225826,8
3127870,Lu[Idle],0.13223589946907738,0.32955191064517547,13
249230,Risen 3 - Titan Lords,0.22654062705287886,0.3294966360291516,11
399810,Call of Cthulhu,0.20426993967956167,0.3294868818618797,10
1456820, Marfusha,0.19813587402347327,0.3292871955792226,8
1750030,Post Trauma,0.19002983513371738,0.3291872931913511,8
801480,Agent A: A puzzle in disguise,0.19580139266003677,0.3291339028673485,8
2648050,Sam & Max: The Devil's Playhouse,0.18326586708049675,0.3291027546494659,8
2435900,SharpShooter3D,0.17838401168960608,0.32903667034907785,8
754500,Plutocracy,0.13716386718186474,0.32900897196608436,12
523070,Black Forest,0.1503750645636412,0.32890340530962686,1
711810,Never Split the Party,0.08925387165027816,0.3288638789846946,8
2772820,ButtKnight,0.17367923406464492,0.32881180750135897,8
2095890,Black Gunner Wukong: Prologue,0.16865057309179074,0.32874725331390825,8
3009990,SAEKO: Giantess Dating Sim Demo,0.17591365180125104,0.32867509838478526,13
2018230,Femdom Wife Game - Zoe,0.13223589946907738,0.3286473078737419,8
130,Half-Life: Blue Shift,0.22658498056408163,0.32856765856093123,1
3491570,FIND ALL 7: Japan,0.1412505341610493,0.32851995657712085,13
2544090,Milfy City - Final Edition,0.15445812169129963,0.32851555556807654,8
2720290,BRUTALISTICK VR Demo,0.17668034391352183,0.32851555556807654,8
1061150,Muscle Magic,0.15445812169129963,0.32851555556807654,8
1305080,GearBlocks,0.17668034391352183,0.32851555556807654,8
1561960,Yield! Fall of Rome,0.1403632391934162,0.32839029648019274,12
1848460,Odyssey of Gianna,0.20740035771117704,0.3282949522160655,9
2140100,Whisker Squadron: Survivor,0.1398845858354902,0.3282855705266205,1
1236240,Zero IDLE,0.19178752626328902,0.3281046440631854,13
2429310,Noxious Weeds,0.15949633628747922,0.3280879066426812,8
931690,Himno,0.11659920041383011,0.3280330514058496,8
393430,Ice Lakes,0.1416493859309038,0.3279458135819364,12
1683950,The Witch's Sexual Prison,0.17668034391352183,0.32789339001296497,10
1112930,Dredgers,0.17668034391352183,0.32789339001296497,10
603010,Chill,0.12234423885493788,0.32785109690729264,1
3071950,Our Home,0.15658150201041493,0.3278430465902235,13
696920,The Legend of the Dragonflame High School Demo,0.17668034391352183,0.3278421548946759,8
504130,Manual Samuel - Last Tuesday Edition,0.1647331560632366,0.32783857124839905,13
1892700,Exorcist Charlotte,0.16741586022581806,0.3278068417284869,10
317360,Double Action: Boogaloo,0.19621986197316257,0.3277395896791699,11
1098130,Get Stuffed!,0.17875507662203477,0.32761145548299897,3
1069390,Morningdew Farms: A Gay Farming Game,0.09093859479979978,0.3275805739677753,8
495110,Enigmatis 3: The Shadow of Karkhala,0.1439904202598094,0.32748913771910815,1
888040,Metal Fatigue,0.24026609119748932,0.32744551237196334,1
2154230,AI: Art Impostor,0.17668034391352183,0.32737630846957333,13
370360,TIS-100,0.1464283508695685,0.3271013221138426,4
230070,The Age of Decadence,0.22851762203232245,0.3270862620960021,8
1840660,Mad Adventures,0.15445812169129963,0.3270600062864403,8
1528080,Gas Station Simulator: Prologue - Early Days,0.19580139266003674,0.3270462331162128,12
333600,NEKOPARA Vol. 1,0.18515121419977687,0.3269998558157765,8
23320,Yosumin! Demo,0.17668034391352183,0.3269655467207607,6
785840,Moe Jigsaw,0.12961991800378034,0.32693314142258995,8
832770,Age of Fear: The Undead King GOLD,0.15954962326683797,0.3269110574456731,11
1310330,Goodbye Volcano High,0.18807872552969682,0.3268402217073946,1
3174920,Rise of a Porn Star,0.19154400215064052,0.3268355162191912,12
1620290,Zombie Cure Lab,0.18326586708049675,0.3267804014162513,12
889530,Sharp,0.14888214655133578,0.3265912421842288,8
2456940,Hired 2 Die Demo,0.19282815905708484,0.32643657465673537,11
717300,Arena,0.16956530404106682,0.3264189319621423,12
1236780,AKIBA'S TRIP: Hellbound & Debriefed,0.19420908647079457,0.32628419670015546,9
284910,Purgatory: War of the Damned,0.17668034391352183,0.32626641530078065,11
1507780,Space Warlord Organ Trading Simulator,0.17861391315656283,0.32612247993671767,12
573550,GoalkeepVr,0.17668034391352183,0.32599030304282395,8
336730,Supreme League of Patriots Issue 3: Ice Cold in Ellis,0.16584598569811873,0.32584908930567796,8
463020,Wander No More,0.11505189184303478,0.32579033437654403,12
2594290,Warlords Battle Simulator,0.1678164358745287,0.3255004218798355,12
1419330,Horizon Odyssey,0.20671396324276609,0.32549178575965954,11
875740,Scorch,0.15445812169129963,0.32537301909220673,8
1216200,Coloring Game 2,0.16780761291149518,0.32531832258045096,3
857060,CCCP CALLS!,0.1633258389400611,0.3252874141418769,8
612720,SAELIG,0.15653285439981254,0.32521446011276844,12
2155480,The Googol Clicker,0.17784820270366652,0.3250948293600908,13
376550,Max Gentlemen - King Pack,0.11155549380421904,0.32505515105950905,1
2589670,Love x Debut,0.17198686424857237,0.32502824094067656,12
3172450,Hidden Objects,0.14130552398626525,0.3247518769707998,8
1393820,Prodigal,0.20671396324276609,0.3247228658833141,9
1882500,Cattails: Wildwood Story,0.1546071244654222,0.32471562544794785,10
3154920,Rift of the NecroDancer Level Editor,0.15445812169129963,0.324679113713479,11
908730,TimeScar: Hyperion,0.15445812169129963,0.32440667550434876,12
534270,Solitaire 220 Plus,0.1433470105801885,0.3241384511909721,8
33760,Amelia Earhart,0.1433470105801885,0.3241384511909721,8
31250,Sam & Max 304: Beyond the Alley of the Dolls,0.1433470105801885,0.3241384511909721,8
2343710,Professional Fishing 2: Demo,0.17668034391352183,0.3236752718317686,12
3334660,Winion Virus,0.15445812169129963,0.3234913045845695,13
2549090,Riftstorm Playtest,0.17668034391352183,0.3232361122704776,11
385270,Jet Racing Extreme,0.14976464202635015,0.3228261388557833,8
2487070,Anonymous Hacker Simulator: Prologue,0.15445812169129963,0.3228193739170472,12
471550,Nine Parchments,0.18663697259916334,0.3226296003844624,11
2905790,PROJECT TACHYON,0.21212718885252219,0.32262425806692213,1
3157850,洪荒西行录,0.15445812169129963,0.32256271159707695,11
289600,Marauder,0.18924339058631742,0.3224329613178773,9
2285890,The Dark Pictures Anthology: The Devil in Me - Friend's Pass,0.1433470105801885,0.3221891334521807,8
46260,Star Wolves 3: Civil War,0.19590145628686711,0.322054455042071,11
2613060,My Recycling Center,0.20164081297644448,0.322021375512608,8
2803360,Project L33T,0.21872284085709515,0.3220119908354925,8
1419870,The Book of Shadows,0.16209937095421117,0.32180105901311357,10
340600,The Depths of Tolagal,0.14982082653338125,0.32177366898088633,11
2553050,Estate Agent Simulator,0.18458446117990432,0.321528835906708,12
1668720,구운몽,0.1666997750934284,0.32152661361612794,8
1607200,Cyanotype Daydream -The Girl Who Dreamed the World-,0.17825307371314153,0.3211598407177731,8
1082190,Elroy and the Aliens,0.22711860127648065,0.3210736076829009,8
42200,Nancy Drew Dossier: Resorting to Danger!,0.2793545868789188,0.3209706815075051,5
2859200,Alex Hill: Whispers at White Oak Inn,0.16611267816845582,0.3209539820019231,8
990390,Riddles of the Owls' Kingdom. Magic Wings,0.17707209659919895,0.32077275711606384,8
684270,Silicon Zeroes,0.14219252815471892,0.32074765914874986,12
355490,Stratus: Battle for the Sky,0.13223589946907738,0.32070297180064505,12
1221250,NORCO,0.17266582822244678,0.3205777510289763,0
200020,Global Ops: Commando Libya,0.21286404199755873,0.32052150918854294,11
2673820,silkbulb test Demo,0.17668034391352183,0.32043474748726847,8
1411030,Square Game,0.16702116836409522,0.32034621148643255,13
2932040,2.5 DIMENSIONAL SEDUCTION: Angels on Stage!,0.15445812169129963,0.32034220528786717,10
1182370,Mr. Hopp's Playhouse,0.17198686424857237,0.32012203603447165,12
528460,Rogalia,0.15205617419042852,0.3199645442126649,10
936160,Atelier Rorona ~The Alchemist of Arland~ DX,0.19590145628686711,0.3199530992055496,9
3453570,Supercar Collection Simulator: Prologue,0.15445812169129963,0.3199208231924095,12
2342030,Military Tanks - Tank Games,0.13223589946907738,0.31991087299942034,6
504210,SHENZHEN I/O,0.1401400167354599,0.31963429589010395,4
2413830,Dungeons & Degenerate Gamblers Demo,0.16307824583589722,0.31930979011874494,12
2078510,VIVIDLOPE,0.20177232831612782,0.31917579060050777,1
521560,The Mystery Of Woolley Mountain,0.1422385674572641,0.31913538424284893,3
769420,JuVentures,0.18494460278309077,0.31906217110564783,13
1800940,The Enjenir,0.16741586022581806,0.3190494215887806,8
866510,!Anyway!,0.12116652214076434,0.3190444814743353,13
3218880,The Succession of Changing Kings,0.1633479833795351,0.31893620488741786,9
1288900,Title_Pending,0.1813773349416859,0.31884750642130655,11
2370,Hexen: Deathkings of the Dark Citadel,0.1433470105801885,0.3188474458999669,8
1178830,Bright Memory: Infinite,0.18289234612615485,0.31873433776091126,11
2283200,Eleanor in Miami,0.1671769373520935,0.3187125093149643,10
1570830,Mori Carta,0.19526234015160274,0.3186203597384193,12
1866980,Worlds of Aria,0.18637839860671077,0.3186182624633835,9
228760,TrackMania² Canyon,0.24113491584430652,0.3185986791169717,8
1562860,Distancing,0.15445812169129963,0.31858509967836457,13
568580,GunFleet,0.1433470105801885,0.3185828956354166,8
1865370,The one who pulls out the sword will be crowned king,0.10314697171376,0.31856868389916015,8
346330,BrainBread 2,0.09699053152307527,0.3185513372762901,8
2461430,The Assistant Season 1,0.17198686424857237,0.31849123935848767,8
549080,Tank Warfare: Tunisia 1943,0.20041587097300698,0.3184205391261231,9
793600,Bully Beatdown,0.18363809570911582,0.31841356077731864,8
2371130,Duels of Fortune,0.15445812169129963,0.31831834537086634,8
452230,Spellstone,0.16304558070472466,0.3179674152542928,9
