appid,community_id,cosine_similarity
1582650,2,0.00552473417465735
1582650,3,0.005515605947092981
1582650,4,0.0054780817936011875
1582650,5,0.00554183698517055
1582650,6,0.0056967242430968935
1582650,7,0.005623680223976885
1582650,8,0.00211909200526594
1582650,9,0.0
1582650,10,0.006471010638900653
1582650,11,0.0059059832069319595
1582650,12,0.005465998368895867
1582650,13,0.005668900526412749
531180,0,0.01183448984662225
531180,1,0.0061904558440350355
531180,2,0.01180248805462032
531180,3,0.011898056114896567
531180,4,0.011831238959970304
531180,5,0.011855243206156687
531180,6,0.012075212790265273
531180,7,0.011999737198280602
531180,8,0.007023384661487141
531180,9,0.0
531180,10,0.013258157620730515
531180,11,0.009578344415454174
531180,12,0.011900732570456901
531180,13,0.012121366010586656
2512620,0,0.008117702229539217
2512620,1,0.018286022485614034
2512620,2,0.00809014105943207
2512620,3,0.007892949467506297
2512620,4,0.00796805639564203
2512620,5,0.008099239271881681
2512620,6,0.0075037396995190206
2512620,7,0.007603299222546675
2512620,8,0.008570493663793125
2512620,9,0.015361001225823307
2512620,10,0.013132131378065254
2512620,11,0.017988294469435673
2512620,12,0.00768326129600051
2512620,13,0.007396900373906395
37940,0,0.0
37940,1,0.0
37940,2,0.0
37940,3,0.0
37940,4,0.0
37940,5,0.0
37940,6,0.0
37940,7,0.0
37940,8,0.0
37940,9,0.0
37940,10,0.0
37940,11,0.0
37940,12,0.0
37940,13,0.0
538100,0,0.006066900316949327
538100,1,0.006593266597650956
538100,2,0.00615766377126734
538100,3,0.006396765286410322
538100,4,0.006383853265803022
538100,5,0.006211860207029735
538100,6,0.006144212306393827
538100,7,0.006237336852664704
538100,8,0.007769793154192241
538100,9,0.0
538100,10,0.011077470078263686
538100,11,0.006526023587232161
538100,12,0.006576851826846407
538100,13,0.006341949194194038
665370,0,0.0
665370,1,0.00031783233062839135
665370,2,0.0
665370,3,0.0
665370,4,0.0
665370,5,0.0
665370,6,0.0
665370,7,0.0
665370,8,0.0
665370,9,0.0
665370,10,0.00024541256723182794
665370,11,0.0003145908413903422
665370,12,0.0
665370,13,0.0
2613060,0,0.0035920415333138174
2613060,1,0.0018420060050100778
2613060,2,0.0035562967794565198
2613060,3,0.003555644249928326
2613060,4,0.0035266349743097035
2613060,5,0.0035816960225049546
2613060,6,0.003653048566306609
2613060,7,0.003605475843239461
2613060,8,0.0010226251420722167
2613060,9,0.0
2613060,10,0.003916372413097196
2613060,11,0.0038269452720349536
2613060,12,0.0035079559141573116
2613060,13,0.0036396651035258206
6370,0,0.0002739553254732993
6370,1,0.00029772378023839994
6370,2,0.00027805381570220674
6370,3,0.00028885061966800723
6370,4,0.0002882675679244161
6370,5,0.00028050109543701626
6370,6,0.0002774464049578402
6370,7,0.00028165151202246724
6370,8,0.00035085069825035125
6370,9,0.0
6370,10,0.0005002112713527234
6370,11,0.0002946873728734033
6370,12,0.00029698255924524034
6370,13,0.00028637535889236326
2612700,0,0.009678843034291573
2612700,1,0.009992669801229606
2612700,2,0.009634176711573883
2612700,3,0.009589922584357664
2612700,4,0.00955082373826161
2612700,5,0.009585936491612936
2612700,6,0.010009823535291956
2612700,7,0.009885452581253137
2612700,8,0.00554762326907141
2612700,9,0.0
2612700,10,0.012635369020543264
2612700,11,0.010162102407780994
2612700,12,0.009588888490294952
2612700,13,0.009936746485473942
1100150,0,0.005554305713772203
1100150,1,0.006036199116943888
1100150,2,0.005637400530990782
1100150,3,0.005856300272596895
1100150,4,0.005844479193283112
1100150,5,0.005687017890283825
1100150,6,0.005625085585252044
1100150,7,0.0057103420049099945
1100150,8,0.007113320518979374
1100150,9,0.0
1100150,10,0.010141530622803954
1100150,11,0.005974637492808259
1100150,12,0.006021171236064544
