appid,name,overall_similarity,best_community,best_community_similarity
946030,Axiom Verge 2,0.19456495174582322,8,0.41775110916211927
760060,Mutant Year Zero: Road to Eden,0.28207255804692927,9,0.4177497508980577
345180,Victor Vran,0.2105638546758117,4,0.41774973335762355
1951230,Pizza Possum,0.1975993840783818,8,0.41772170328280633
960980,Apsulov: End of Gods,0.20791720082771595,11,0.4177017711937652
1455070,Countess in Crimson,0.2035995571639081,13,0.4176445890544892
1086160,Space War: Infinity,0.19170510292922766,1,0.41761999830965923
2110820,Granny Remake,0.18924339058631742,8,0.41761411399757065
3454530,Lets Get Loot,0.21029043014256313,13,0.41759368149123216
764500,Deep Dark Fight,0.18312479041982616,8,0.41752345889431297
1984790,Drago Noka,0.20740035771117704,13,0.41751183237189293
1428900,Tadpole Tales,0.15949633628747922,8,0.4175001611687289
2795000,The WereCleaner,0.18013467588661192,3,0.4174538109754061
1511670,Enter The Backrooms,0.17668034391352183,8,0.4174044444569655
1282760,Mad Streets,0.17668034391352183,8,0.4174044444569655
915490,Frontline Zed,0.21597844693046986,3,0.41732073342088616
1424860,Bish Bash Bots,0.21597844693046986,3,0.417280607045951
1983710,Dungeon Village 2,0.1856037981456638,12,0.41725273465884655
2862520,Lucky Hunter Demo,0.1866580577560148,3,0.4171840112908795
921520,Puppy Chef Academy,0.15445812169129963,8,0.41716677363105936
2085040,ToriDori,0.19463235600838263,6,0.4171215757414649
2450120,Naughty College 18+,0.19177089552636675,4,0.4171093531992957
1245430,Golden Light,0.1637660128378949,8,0.4170190576230639
590840,Attack of the Giant Mutant Lizard,0.1464283508695685,8,0.4169627415293964
976920,Dance of Death: Du Lac & Fey,0.19376905151903207,8,0.41683622364927597
513590,So Many Cubes,0.18764849537730985,3,0.4168190646878629
1461980,Nine：Ambition,0.17668034391352183,10,0.4167822789018539
3475100,Void War Demo,0.17668034391352183,10,0.4167822789018539
33670,Disciples III: Renaissance,0.1921251913398199,11,0.4167536874873576
1281160,Castle in the Clouds,0.209599271350723,11,0.4166936613111253
611300,Task Force,0.1433470105801885,3,0.4166669191850973
2229890,Command & Conquer™: Renegade,0.17668034391352183,3,0.41666691918509724
397160,Aurora Dusk: Steam Age,0.21597844693046986,11,0.4166316795308633
1220150,Blue Fire,0.20142045700223365,8,0.41641141275217797
1185520,Love Rhythm,0.20001030683790752,8,0.4163924627015552
353190,Bombshell,0.20752294621538148,11,0.4163722637785604
630870,Chuusotsu! 1st Graduation: Time After Time,0.1870314831465376,8,0.4162315944719892
1933840,Moon Mystery,0.1832830682976843,1,0.41618971288192397
3060630,修仙：但系统让我种田,0.18312479041982616,10,0.4160688287469965
272270,Torment: Tides of Numenera,0.210434473167432,11,0.41606808148131624
1788850,你已经猜到结局了吗,0.16741586022581806,3,0.4160521459788479
532170,WaveLand,0.15163808450990016,8,0.4159938328515249
328790,Prophour23 - Soundtrack,0.13223589946907738,3,0.41599351851169647
3487060,Youtubers Life 3 - Stream Together!,0.19178752626328902,12,0.41598122152443184
461180,SurrealVR,0.15445812169129963,8,0.415961443013964
335670,LISA,0.2249350683272301,10,0.41590995793312596
3051380,lofi aquarium,0.2174705939692625,12,0.41584528548893973
2276980,FACEMINER,0.13882142263605232,12,0.4156692903051401
1114430,Ballex,0.19664153281620458,8,0.41556243593463316
711540,Lonely Mountains: Downhill,0.19849736107935267,8,0.4154609992793884
2001570,Yakiniku Simulator,0.20740035771117704,12,0.4154398712839275
2903660,マチョリウム -Muscle Aquarium Simulator-,0.20740035771117704,12,0.4154398712839275
2351860,Tower of Kalemonvo,0.21400974848551124,11,0.4153554303665069
1865930,Space Prison,0.16781037077319236,9,0.4152254131439965
612810,VALIANT KNIGHTS Typing Battle,0.17030812854597832,8,0.41513266301862317
1118240,Lake,0.26651584540971013,1,0.4151108690548543
1025140,LAMUNATION! -international-,0.18833490039067802,5,0.4151072530500708
1322290,The Case Book of Arne,0.16741586022581806,10,0.4149413446524634
943980,The logic of the miniature garden,0.16741586022581806,10,0.4149413446524634
1024330,Bhavacakra Grace,0.15445812169129963,10,0.41491892486458676
542550,Plankton,0.15949633628747922,12,0.41467922326543283
974600,Retro Wing Prime,0.18204771745733947,8,0.41466063052514124
583090,SeaBed,0.18515121419977687,8,0.41464554346146415
1253610,Knights of Braveland,0.18386348616827333,11,0.4145418980078078
3708980,GONE Fishing Demo,0.20888027997823702,11,0.4144128851305413
223000,7 Wonders: Ancient Alien Makeover,0.21505038127930703,12,0.4143187084560699
529670,The Bellows,0.15445812169129963,8,0.41426190798109563
248970,Vector,0.19087279531401294,8,0.41400219148392625
1058650,Beyond The Wire,0.16741586022581806,12,0.41383265344435904
1120370,場外人生,0.1635277462084875,10,0.4135648209721966
2093920,Dread Dawn,0.16236402813282433,11,0.4135211281387071
1909020,三国記II,0.15445812169129963,12,0.4132955643932376
832360,Hotel Magnate,0.13223589946907738,12,0.4132955643932376
1002430,Victory Road,0.17907812206813042,12,0.41281626326643694
1292540,Escape: The Brother's Saloon,0.19087279531401294,3,0.41264696992667355
551730,Toukiden 2,0.281856455344445,9,0.4125355055500356
1967700,Miami Hotel Simulator Prologue,0.1457447887347971,12,0.4124194378696115
503810,Ian's Eyes Demo,0.17668034433814084,11,0.41217009800166715
231200,Kentucky Route Zero,0.23287416833795221,8,0.41216000240268497
2322440,METAL SLUG ATTACK RELOADED,0.19420908647079457,9,0.4120308692549845
1122100,Giraffe and Annika,0.2088831862183334,8,0.41186506238492293
2710900,Zombotron Re-Boot Demo,0.15445812169129963,8,0.41166281766270707
1797680,Wee Tanks!,0.1532298432305443,1,0.41139345820157147
32640,Delta Force: Land Warrior,0.28736945964861704,4,0.41135931805488896
360380,Tiny Bridge: Ratventure,0.17030812854597832,3,0.4113107786856654
1207590,Builders of Egypt: Prologue,0.15445812169129963,12,0.4111791622768355
1324530,"Warhammer 40,000: Shootas, Blood & Teef",0.2862379183347781,5,0.41096407329357093
1336180,Floodland,0.31632574924091145,9,0.4109561032898532
2794610,Massacre At The Mirage,0.1731460405726001,1,0.4106608700448875
434530,Flobe,0.1866580577560148,12,0.41052351464390124
2063680,Crustacean Nations,0.15445812169129963,12,0.4102652613629346
1470110,Who's Your Daddy Playtest,0.1869553782854588,8,0.4102397372682143
849360,Wrecking Towers,0.20740035771117704,8,0.4097615483928243
406120,Astral Breakers,0.15982549523511727,8,0.4097223589202029
467390,Approaching Blocks,0.15653285439981254,8,0.40968214042090373
866400,On The Western Front,0.17707209659919895,12,0.4096737200339113
1022130,CLASH! - Battle Arena,0.19420908647079457,8,0.40959862562827015
65700,Arma 2: British Armed Forces,0.17668034391352183,12,0.4095918606895339
355510,Crazy Belts,0.19087279531401294,8,0.40955533412198913
858840,The Epic Bang Theory,0.18924339058631742,8,0.40953330591676257
872990,Stream Games,0.18458446117990432,8,0.409465695286884
887760,Shipbreakers Demo,0.17668034391352183,8,0.40932363637615743
674560,Piece of Memory Demo,0.17668034391352183,8,0.40932363637615743
655290,Escape The Pacific,0.16579770072332153,8,0.40901600776888714
374520,Champions of Anteria,0.26453467365915795,11,0.408667433290261
1439750,9-Bit Armies: A Bit Too Far,0.15792135698112084,12,0.40798582516980186
2318070,Little Big Adventure – Twinsen’s Quest,0.20474526479780747,11,0.40781342019318667
1296770,Her New Memory,0.15426326252078368,8,0.4076378353435963
1480120,100 hidden eternals,0.1635277462084875,8,0.40756761196044794
2806230,Gaming Cafe Life,0.16981363838042665,8,0.40753876314389936
1647190,World End Diner,0.17024205023972871,8,0.4075253263082622
1613770,Cave Quest 2,0.18806820792034093,10,0.4074798370946628
1847150,Touhou Genso Wanderer -FORESIGHT-,0.19019085478075665,10,0.40745617596579436
1338330,Lemon Cake,0.1827328934963626,10,0.4074470925083787
664830,Zombotron,0.16542627315508765,8,0.40739462104627744
2262080,Omega Crafter,0.17591365180125104,8,0.4073605182002964
1329880,Wild West Dynasty,0.20846151537529137,9,0.40734687988158247
1611430,The Bridge Curse Road to Salvation,0.20102594645485936,11,0.4072637627989471
749340,Chocolate makes you happy,0.1633820239897123,8,0.40724676978695834
1492420,EQUALINE,0.2128640408516119,11,0.4071975974027076
3282670,SEX Police 🔞🚨,0.15052498042555448,8,0.407142250042744
1268420,Britannia,0.15445812169129963,12,0.4071227248870648
1485350,Mech Mechanic Simulator: Prologue,0.15445812169129963,12,0.4071227248870648
247020,"Cook, Serve, Delicious!",0.12442098404280375,12,0.40706448305146425
1045110,Space Ops VR,0.21886375503842678,11,0.40705382798681256
292240,SPY Fox 2: Some Assembly Required,0.14976464202635015,13,0.407050952800792
1579660,Wyvia,0.14519363800359583,11,0.4070393848733092
638160,Moero Chronicle,0.23081716489456613,11,0.4069987267737643
2330870,CD 2: Trap Master,0.1753771618561596,3,0.40693206976065244
2532430,Supernormal,0.21029043014256313,8,0.40690115586499087
2075070,KinitoPET,0.19785543847846707,13,0.40689720894825876
1552310,JANITOR BLEEDS,0.20740035771117704,8,0.4068629976681865
654600,PowBall Renaissance,0.20740035771117704,8,0.4068629976681865
2067790,Crimson Snow,0.20426993967956167,8,0.4068238081955653
2769210,Scarmonde,0.20888027997823702,10,0.40677432270723757
2708450,Oh Deer,0.19929431882142118,8,0.4067630952803151
2078040,White Day 2: The Flower That Tells Lies - Complete Edition,0.1975993840783818,8,0.4067423444773605
3060300,POOP,0.13868034597538173,8,0.406664873035727
493200,RiME,0.30421867540807274,5,0.4066148094551241
1610120,MY FOX - Desktop Wild Pet,0.1717060220989342,8,0.40659296596872313
1111460,Bunny eShop,0.1519880673794869,8,0.40652101838807075
2747040,MycoRelic Demo,0.17668034391352183,11,0.4063833743651081
1589120,Above Snakes,0.209599271350723,9,0.4063762612289926
616040,Tales of the Tiny Planet,0.19664153281620458,13,0.4061557025446752
402040,The Guest,0.23949939908521856,1,0.4061556727809916
920450,Escape The Labyrinth,0.13223589946907738,8,0.40614903320155415
325260,PANZER BALL,0.17668034391352183,8,0.40605566251994824
2671210,Minesweeper Collector 2,0.20193048132944624,1,0.40580458072030284
2285650,Sword and Fairy Inn,0.16741586022581806,12,0.4057518453635509
3508710,the dreamland of lady zombie Demo,0.17668034391352183,3,0.4056875603796515
748730,Seek Not a Lighthouse,0.17668034391352183,5,0.40554470521828356
3175720,BM Love Cafe,0.17668034391352183,10,0.40553941548507744
2711320,CUM Queens 🔞💦,0.1975993840783818,10,0.40545977376478926
1324270,Space Station Tycoon,0.21872284085709515,12,0.4052072592674777
3160580,Trade Conquest,0.21886375503842678,12,0.40518345433238884
1144020,GolfTopia,0.21597844693046986,12,0.40512684227048995
61520,Age of Wonders: Shadow Magic,0.2304287377794565,9,0.405124285964795
2967920,ShapeHero Factory Demo,0.19650061863487295,12,0.40509603557101703
399520,Comedy Quest,0.17668034391352183,8,0.4050501321026531
2836860,The Horror at Highrook,0.19590145628686711,10,0.4050156252830516
388620,DungeonUp,0.18204771745733947,3,0.40499610256624174
1137300,Sherlock Holmes Chapter One,0.260843193436795,9,0.4049527300817386
1708480,暖雪 Warm Snow Demo,0.15087766921772408,11,0.40475486662676563
1116580,Shady Part of Me,0.2960183737446487,5,0.4047301089065774
1577670,Loop Timer,0.17784820270366652,13,0.4047244589897204
407840,Guardians of Orion (Phase 2),0.1768293466876444,11,0.404632747309985
2304030,天下霸圖,0.17668034391352183,9,0.40450396543370715
2248430,Touhou Artificial Dream in Arcadia,0.2082061102815587,10,0.40446633905968205
2237980,Outpath: First Journey,0.15445812169129963,8,0.4044414814940025
733500,LOGistICAL: Russia,0.1633258389400611,12,0.40441317506813823
733540,LOGistICAL: Brazil,0.1633258389400611,12,0.40441317506813823
672150,LOGistICAL: Earth,0.1633258389400611,12,0.40441317506813823
733520,LOGistICAL: Switzerland,0.1633258389400611,12,0.40441317506813823
452060,Caveblazers,0.20001030683790752,8,0.40436745067654317
1148560,Buccaneers!,0.19337454097165777,11,0.4043143565122073
1336040,Easter Pairs,0.17668034391352183,13,0.40429938539265026
2337460,Gym Manager,0.1975993840783818,12,0.404173737206787
3344950,Incredible Dracula: Academy of Shadows,0.19818334937356846,1,0.4040537649803444
3572870,Rescue Team: Attack of the Atom,0.19804243519223683,1,0.4040503354188414
2914420,Rescue Team: Clouded Mind,0.19610676830318707,1,0.404033633691561
2963890,Expelled!,0.24040645162194949,10,0.40402580167684754
3275600,Rescue Team: Ancient Guardian,0.1943699756144487,1,0.404020364485295
222980,Dead Pixels,0.19580139266003677,11,0.40395112080731066
1295790,The Longest Road on Earth,0.16781037077319236,8,0.4039103305136948
1015140,10 Miles To Safety,0.1633479833795351,3,0.4038944176035269
3496450,Shadowveil: Legend of The Five Rings Demo,0.15552226921493348,11,0.4038684454631939
502470,Airport Simulator 3: Day & Night,0.17542984888277635,12,0.403803581701289
296220,Farm Frenzy 4,0.1758183008461233,1,0.40378208856740827
294440,Shadowgate,0.2274573554370935,1,0.40372939270761826
1372320,Cloud Gardens,0.17030812854597832,12,0.40347539741372257
526920,SQUAKE,0.18204771745733947,8,0.40337315257099654
325210,Arctico,0.1442602877942297,1,0.4033077136538419
2650730,SEDAP! A Culinary Adventure,0.16613779700542766,1,0.4032332414836193
937940,Sea Dogs: City of Abandoned Ships,0.18683744872360283,11,0.4032321037374067
2088670,Puzzline,0.16865057309179074,12,0.40321935766243766
1426490,LOST EPIC,0.20710847379014038,11,0.4032184389681745
2626530,Legendary Tales: Stories,0.20586031793133802,3,0.40308881880417674
939100,Darksburg,0.18469018715987154,11,0.40293917322024053
1105040,Alchemist Simulator,0.19420908647079457,12,0.40293777102411965
477730,Eador. Imperium,0.21872284085709515,11,0.40285006065055584
955170,铁道物语：陆王（Railway Saga:Land King）,0.1666997750934284,12,0.402752722815505
595430,Sky Knights,0.2116213817965379,11,0.40274052125753906
2196980,Arcadie: Second-Born,0.16542627315508765,10,0.4027097551674155
1551030,涨粉二维码,0.18924339058631742,10,0.4026540165215143
695920,Super Seducer,0.1619623001049183,9,0.4025450954354996
1930750,shapez - Demo,0.1358100271969313,12,0.4023330890834499
1028860,Star Chef: Cooking & Restaurant Game,0.1413852517673955,12,0.40232629884444476
1946140,Jigsaw Puzzles Infinite,0.17941859075422226,12,0.4022203873987163
317590,"Pre-order ""Delivering Justice"" mini-campaign",0.17668034391352183,12,0.40218445328212654
741390,最強の囲碁 ～名人への道～ / Igo Meijin,0.17668034391352183,12,0.40218445328212654
816650,Armor Contest,0.17668034391352183,12,0.40218445328212654
16200,Virtual Families,0.17668034391352183,12,0.40218445328212654
1769780,The Graffiti Creator,0.15445812169129963,12,0.4021844532821265
3276490,Infinity Sweeper Demo,0.15445812169129963,12,0.4021844532821265
2950480,Wax Heads Demo,0.15445812169129963,13,0.402182983276248
1428560,Life with Mary,0.15445812169129963,13,0.402182983276248
1087810,Forgetful Dictator,0.18517813548895484,12,0.4021303050331848
493180,Dynasty Feud,0.22800049766090863,1,0.40197360248352976
629690,Vaporum,0.23284228451351782,1,0.4017682759405804
597760,Yuppie Psycho,0.22587044541767828,8,0.4015448126684598
1055990,Erannorth Reborn,0.1767952207077125,11,0.4014787026968725
431460,Midnight,0.1464283508695685,8,0.4013681996190651
913720,Alchemic Cutie,0.14893009652721337,10,0.40135783509463446
2198830,Wet Sand,0.13463367762368597,10,0.4013528928282862
1473060,Reality Break,0.21886375503842678,11,0.40123130065398777
2953560,小松穿越记 Wanna Wake up?,0.16387160815312599,10,0.4011514888066452
234390,Teleglitch: Die More Edition,0.2581193207362889,5,0.4010755744828328
1637230,Metal Max Xeno Reborn,0.2128640408516119,11,0.40077025771955094
2020500,风色幻想3:罪与罚的镇魂歌,0.17668034391352183,9,0.4005097751650071
2917350,Spin Hero,0.21886375503842678,11,0.40040171371641153
1061610,Tenderfoot Tactics,0.14050015833864637,11,0.40038452899624216
1322630,The Bonfire 2: Uncharted Shores Demo,0.1813773349416859,12,0.40027445749795204
1430760,Aquarist,0.1842285176507012,8,0.4001276816840972
1291340,Townscaper,0.15445812169129963,12,0.40006805116572436
340360,Tomb of Tyrants,0.16295591326673262,12,0.399951655795712
1016930,The Great Perhaps,0.1324436194159325,1,0.3999149387690227
1107720,Spider Solitaire F,0.19087279531401294,13,0.3997201900381135
2473640,EcoGnomix,0.19853038457084757,12,0.3994554550256336
1098080,3000th Duel,0.15616178946738385,8,0.3994080989660721
853550,Equilinox,0.1328985402545211,12,0.3990588478774563
1402480,NARAKA: BLADEPOINT - Test Server,0.18264511359713653,8,0.3989852696741235
398710,Timberman,0.16295591326673262,8,0.3986504372817131
836420,Beginner'sGame,0.17838401168960608,8,0.39860188774038224
733110,8-Bit Adventures 2,0.21567827171467024,11,0.3985476629536132
873940,Crying Suns,0.24704385482338456,3,0.39852201721227193
2192900,Knock'Em Out,0.1627572733783741,1,0.39839915008161425
3501610,Cheap Car Repair Demo,0.17668034391352183,12,0.3982161993138726
516670,Aleph Null Demo,0.17668034391352183,8,0.3982125252650463
386090,Nandeyanen!? - The 1st Sûtra,0.1433470105801885,8,0.3982125252650463
20530,Red Faction,0.2717214188139135,5,0.39805331333255417
1497440,COCOON,0.18486072775033768,0,0.39793606976877394
932850,Simmiland,0.19375622470824766,12,0.3979243828941175
6000,STAR WARS™ Republic Commando,0.2717214188139135,5,0.3978007880800289
3232040,BodyRecords,0.1559999382486635,1,0.3977647027164291
2094600,Nowhere: Mysterious Artifacts,0.15445812169129963,8,0.3976834247359457
353850,Reassembly Soundtrack,0.13223589946907738,3,0.397474999993178
365080,Unheard Screams - King Leopold II's Rule Over The Congo,0.17668034391352183,10,0.39745860740426936
1571440,Lunch Lady,0.16334062447425016,8,0.3974509515412597
17500,Zombie Panic! Source,0.10968690597571053,8,0.39742465773852415
1948450,Sex Chess,0.15128757869571213,1,0.397332142825834
1666160,Blooming Business: Casino Demo,0.20474526479780747,12,0.39732639138363407
1166290,Death and Taxes,0.13238490224320001,8,0.3973006714877911
1027830,Sin; Vengeance,0.18171855850970142,11,0.3972454984762313
1621070,DeadPoly,0.19420908647079457,8,0.397176265379823
365160,Kona,0.2731335516842997,6,0.3971370519662071
607890,Sword Art Online: Hollow Realization Deluxe Edition,0.1975993840783818,8,0.39703029588067307
1696670,Agarta,0.21802361488225896,8,0.3969790207124663
382560,Hot Lava,0.21505038127930703,8,0.39688286629004615
1042780,Pine,0.14219252815471892,8,0.3965943507707403
1135260,The Falconeer,0.17929235898938725,9,0.39659128436556995
2956400,Break Games,0.16598879423130505,8,0.3965285537303978
1187510,Rock Simulator,0.18494460278309077,8,0.3964709928250792
1733640,This is Timmy Playtest,0.1433470105801885,8,0.3963606734131944
2324110,FMTC,0.17668034391352183,8,0.3963606734131944
3126470,Ice World,0.17668034391352183,8,0.3963606734131944
262230,99 Spirits - Weeping Demon's Bell,0.17668034391352183,13,0.3962185773118421
1255650,Geometry Arena,0.14110530132847618,8,0.39620310690636334
286480,Black Mirror III,0.2874850736204598,4,0.3961646361935404
1444650,Haydee 2,0.2087591311945552,8,0.3961342975284943
1161640,Kowloon's Curse: Lost Report,0.19375622470824763,10,0.3960766364545435
1071140,ORX,0.17668034391352183,10,0.3960156059612679
346250,The Old Tree,0.15445812169129963,13,0.3959660520593169
688630,Nightork Adventures 2 - Legacy of Chaos,0.19664153281620458,8,0.3958496335064138
813540,Scheming Through The Zombie Apocalypse: The Beginning,0.18363809570911582,8,0.3957324205910311
668630,Tricolour Lovestory,0.1534681533993001,8,0.39570501441585393
487730,Hat Trick Header,0.1299925058208596,8,0.3956417718700736
2907190,April 24th,0.17138856255948934,8,0.39560357363885684
2113540,梦魇：无归 Nightmare without return,0.16236402813282433,10,0.39559175780728056
1739300,Smack Studio,0.16741586022581806,8,0.39551595022922237
502600,The Multidimensional Underwear Drawer,0.20888027997823702,12,0.395472160537288
862800,Storm Chasers,0.17668034391352183,8,0.39543474748726853
1165380,To Be Headed Or Not To Be,0.16387160815312599,8,0.39534707203717373
95900,Air Conflicts - Secret Wars,0.22809125768440527,9,0.3953228582506409
510060,Punch Bomb,0.1575394619806796,8,0.39526961983627473
420290,Blackwake,0.1630782458358972,3,0.3952370749852173
1801860,WOLF RIOT,0.15562598048144433,8,0.39520652960405883
1507190,Machinika Museum,0.15445812169129963,8,0.39518222223474325
1741880,The Last Plague: Blight Demo,0.13223589946907738,8,0.39518222223474325
1802720,Sixtar Gate: STARTRAIL,0.13164400809423737,8,0.3951451455396514
2081400,Gal Guardians: Demon Purge,0.21597844693046986,6,0.39512803054230194
1842610,Dungeon Wizards,0.20586031793133802,12,0.39505231040765854
1119600,Help Will Come Tomorrow,0.22457505267685773,9,0.39503084157716395
2386580,Project Hardline,0.13223589946907738,8,0.3949445514088371
1872860,Conrad Stevenson's Paranormal P.I.,0.21802361488225896,12,0.3948913509613305
768590,BOX align,0.20263902465936154,8,0.3948875633412366
1269690,Attack on Toys,0.16097756655202494,8,0.3948851119809729
1035760,Glimmer in Mirror,0.19137241076867914,1,0.3948482748815368
804490,Creed: Rise to Glory™,0.21802361488225896,8,0.3947904685239142
496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,0.19420908647079457,8,0.39478381081345537
3391050,Crown and Adventure / 王冠与冒险  Demo,0.17668034391352183,11,0.3946874679323596
595080,Silver Grapple,0.18458446117990432,8,0.3946508804720692
2410490,Sneak Out,0.13437270433887846,8,0.3946273422148975
499110,Dark Parables: Rise of the Snow Queen Collector's Edition,0.18171855850970142,8,0.39460453827310604
1702760,In Next Life,0.15445812169129963,10,0.3945600566796317
535840,Marblize,0.17668034391352183,8,0.3945088215613426
432780,Dream Catcher Chronicles: Manitou,0.17668034391352183,8,0.3945088215613426
554560,Amaranthine Voyage: The Tree of Life Collector's Edition,0.17668034391352183,8,0.3945088215613426
347930,Hatland Adventures,0.17668034391352183,8,0.3945088215613426
1196390,Fairy Godmother Stories: Cinderella Collector's Edition,0.17668034391352183,8,0.3945088215613426
740500,Eseapner,0.17668034391352183,8,0.3945088215613426
569150,Dark Cases: The Blood Ruby Collector's Edition,0.17668034391352183,8,0.3945088215613426
622200,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,0.17668034391352183,8,0.3945088215613426
995900,Haunted Hotel: Eclipse Collector's Edition,0.17668034391352183,8,0.3945088215613426
646330,Darkness and Flame: Missing Memories,0.18806820792034093,3,0.3943788134353657
339120,Fork Parker's Holiday Profit Hike,0.18041680243713934,11,0.39437384920301005
2191080,Poozle Mania,0.17842462543540805,8,0.3943241150606674
1587540,Anvil Saga,0.20917760050768103,10,0.394320955217916
998790,Piczle Lines DX+α,0.20097729884425697,13,0.3942050604829541
613420,BOROS,0.1464283508695685,8,0.3941707187373737
465520,PRICE,0.1353973620923739,1,0.3941652210688559
1571100,Passpartout 2: The Lost Artist,0.1813773349416859,12,0.39410161799177923
2918550,Drive Me Crazy,0.15023185259977545,10,0.3939595600039146
1485900,"Eye, caramba!",0.1975993840783818,13,0.39387759943644346
2090150,Furry Sex: Poker 🃏♥,0.20426993967956167,12,0.3938250726762312
25600,Eschalon: Book 1,0.22081840695379318,10,0.3937266644629454
2998750,Vending Machine Business Simulator,0.20702458945664143,12,0.3937105511939136
3136020,My Cheetah Friend,0.17086181970825734,12,0.39364909294719563
562210,Ancient Rus,0.20671396324276609,8,0.39363168980738167
1314000,Achilles: Legends Untold,0.206806605147952,11,0.3935030701956839
875240,Tree.Bonsai,0.1866580577560148,12,0.393351797472184
562500,Warstone TD,0.19492107251583277,1,0.39331934656209344
1034810,Pax Romana: Romulus,0.20945835716939137,10,0.3931931209206268
11550,Second Sight,0.28440547232550023,6,0.3931682210388201
2772990,Ghost Janitors,0.20888027997823702,11,0.3931045638222201
301670,Salammbo: Battle for Carthage,0.2793545868789188,5,0.39292835346517707
294370,Crowntakers,0.23705892358259079,11,0.3929003130162283
21100,F.E.A.R. 3,0.3133281403944568,4,0.3928040791610707
3114330,Artifact Seeker Resurrection Demo,0.1508776690614562,11,0.39272985227271623
2384690,真探2 Demo,0.1866580577560148,12,0.39244185750698496
416680,Zombie Night Terror,0.22960939883706327,1,0.3923989917377428
875340,Dead Mayhem,0.21597844693046986,11,0.39229305519223906
1895860,Monster Girls and the Mysterious Adventure 2,0.18924339058631742,12,0.3922660721140266
525300,Starship Annihilator,0.17522105062200877,1,0.39199148099002307
1844720,Friendsim 2,0.12337199143008429,10,0.3919896031861362
2261050,For the Queen,0.20513977534518174,12,0.39191599718532993
2497210,PUSHER - Drug Tycoon,0.1635277462084875,12,0.3919072636697903
2837870,ASTRAL GATE,0.17668034391352183,10,0.39190305184871377
2525520,SideQuest: Reanimated Demo,0.17668034391352183,13,0.39187702514420303
1859470,PAC-MAN WORLD Re-PAC,0.20798460509027536,8,0.3915061808102942
842640,Deadly Tropics,0.16596098548808788,8,0.39114312748643426
1327080,Tower and Sword of Succubus,0.19376905151903207,9,0.39107087866679435
1781030,Fishing Paradiso,0.14558539068927298,10,0.39077353817729904
485390,Machine Made: Rebirth,0.21872284085709515,10,0.39052519848724754
1602980,INSIGHT,0.17907812206813042,13,0.3903191537727446
2296400,Until Then Demo,0.1751674153377321,1,0.39027718369081804
2595130,Whisper of the House Demo,0.15445812169129963,13,0.390157971251236
2394650,Crypt Custodian,0.2596087117972727,0,0.3901185781121135
2169120,Lords of Infinity,0.1464283508695685,10,0.3900471478947674
6310,The Longest Journey,0.17991865148254635,9,0.3899984661668068
115200,Cossacks II: Napoleonic Wars,0.263241065679031,1,0.3898796712520191
1085150,Golf Defied,0.19375622470824763,12,0.38977142474115933
2210,Quake 4,0.24113491584430652,8,0.38942458523699547
2445990,Bloomtown: A Different Story,0.20578589759160326,10,0.3893700763690022
2379810,Bazaar Simulator,0.17784820270366652,12,0.3893172472220519
1443440,Little Nightmares II Demo,0.25312428942869275,0,0.3892589166223853
551630,Navalia,0.18312479041982616,12,0.38907445980559036
209230,Sherlock Holmes and The Hound of The Baskervilles,0.1975563447308096,1,0.3889956115088319
1722310,Spellarium 7,0.17668034391352183,8,0.3888108158633369
1841240,FOUNTAINS,0.15503635461961301,11,0.38864700620112863
2113770,In Woods,0.1860938303753482,11,0.38848603745241495
319910,Trine 3: The Artifacts of Power,0.16307824583589722,11,0.38821193381238545
1871580,Our Life: Now & Forever Demo,0.15445812169129963,12,0.38804303914071236
5330,Cricket Revolution Gameplay,0.1433470105801885,12,0.3878987389964122
686110,Robot Heroes,0.19664153281620458,8,0.3877846581568554
415900,Bugspeed Collider,0.1893991595743157,8,0.38759617605041524
1046470,Deep the Game,0.18763064549454347,11,0.38754668567668643
545750,Rise High,0.18517813548895484,8,0.38753932617060205
451900,WizardCraft,0.17668034391352183,11,0.3873775264118917
1272450,Mahjong Deluxe,0.17668034391352183,12,0.38736963846731176
1494500,FWsim - Fireworks Display Simulator,0.17668034391352183,12,0.38736963846731176
655360,Aftermath Y2K,0.16865057309179074,8,0.3873331118997669
1065970,Spice&Wolf VR,0.18764849537730985,8,0.3872888009404573
386930,Dragonflight,0.137274114065257,8,0.38719713086569857
203630,Warlock - Master of the Arcane,0.2852218764090172,12,0.38716584209124444
1461770,Fantasy Tavern Sextet -Vol.2 Adventurer's Days-,0.19253035076820052,13,0.38715336627512603
637110,Runes of Avalon - Path of Magic,0.15445812169129963,8,0.3871014141539352
895610,Where's Baby,0.15445812169129963,8,0.3871014141539352
219070,Miner Wars Arena ,0.15445812169129963,8,0.3871014141539352
1115780,The Almost Gone,0.21563567242348863,11,0.38697245864956736
900010,Meeple Station,0.15658150201041493,12,0.3868432705524725
3125250,STORROR Parkour Pro,0.17668034391352183,8,0.3868368638893849
614090,Deadbeat Heroes,0.23148155529199252,11,0.38669345092912033
9760,Act of War: High Treason,0.28736945964861704,4,0.38666796003019754
2356470,Lost Chapter,0.20671396324276609,11,0.3866028968707706
2231770,Resident Evil 4 Chainsaw Demo,0.15769642926032418,0,0.3865850690901806
