node_id,community_id,community_size
2153610,38,165
8400,38,165
1106140,38,165
2321120,38,165
2274430,38,165
1465510,38,165
264690,38,165
377880,38,165
3131610,38,165
2104750,38,165
655730,38,165
1075550,38,165
1314820,38,165
2261050,38,165
708340,38,165
2373630,38,165
3508140,38,165
373360,38,165
985930,38,165
1903910,38,165
1875310,38,165
802200,38,165
2027920,38,165
1803550,38,165
3498390,38,165
2424440,38,165
1512720,38,165
3317770,38,165
1107230,38,165
2739980,38,165
324510,38,165
3391260,38,165
3371240,38,165
329830,38,165
2094530,38,165
1520500,38,165
1546570,38,165
789660,38,165
289180,38,165
1210380,38,165
793690,38,165
1147510,38,165
541160,38,165
611830,38,165
2512560,38,165
2753620,38,165
2176900,38,165
1114380,38,165
2441170,38,165
2558700,38,165
808420,38,165
220820,38,165
1836100,38,165
492870,38,165
380570,38,165
1190130,38,165
1846170,38,165
2459180,38,165
671900,38,165
500260,38,165
1473060,38,165
1964360,38,165
301420,38,165
2674810,38,165
470140,38,165
785480,38,165
391420,38,165
1836450,38,165
578470,38,165
663270,38,165
884180,38,165
1100990,38,165
3165140,38,165
359040,38,165
3350900,38,165
270790,38,165
2012840,38,165
1599880,38,165
1542280,38,165
325430,38,165
2285650,38,165
2393810,38,165
1235100,38,165
2638370,38,165
1642580,38,165
529240,38,165
3017650,38,165
3356720,38,165
1538460,38,165
568090,38,165
484930,38,165
863590,38,165
1508670,38,165
1510470,38,165
878620,38,165
2140570,38,165
1935660,38,165
1609870,38,165
2867460,38,165
3091340,38,165
1485140,38,165
2650590,38,165
3198680,38,165
313500,38,165
2878410,38,165
2354600,38,165
1307870,38,165
852440,38,165
476530,38,165
1610900,38,165
1765950,38,165
603360,38,165
567320,38,165
43100,38,165
1117090,38,165
408990,38,165
1939940,38,165
282620,38,165
3331320,38,165
3096270,38,165
1885110,38,165
655600,38,165
600120,38,165
1572920,38,165
2389670,38,165
968250,38,165
429540,38,165
293980,38,165
754310,38,165
392080,38,165
1393500,38,165
644540,38,165
3093590,38,165
656700,38,165
357890,38,165
961660,38,165
510420,38,165
1088960,38,165
12510,38,165
852970,38,165
1378290,38,165
827410,38,165
2860450,38,165
466840,38,165
1259560,38,165
2605780,38,165
2425150,38,165
1236770,38,165
1924140,38,165
468700,38,165
596380,38,165
1934080,39,123
512240,39,123
1100900,39,123
1288310,39,123
2430250,39,123
686680,39,123
1401170,39,123
1140130,39,123
585190,39,123
560970,39,123
2216660,39,123
1322290,39,123
850000,39,123
1861000,39,123
2161050,39,123
2182400,39,123
684940,39,123
1347780,39,123
2774550,39,123
2012190,39,123
614830,39,123
2343600,39,123
706370,39,123
2060160,39,123
508840,39,123
2758540,39,123
3421020,39,123
3391110,39,123
1140630,39,123
207530,39,123
2248120,39,123
729050,39,123
355410,39,123
2498480,39,123
3513550,39,123
1097530,39,123
693650,39,123
1823950,39,123
482390,39,123
1302860,39,123
537110,39,123
1269050,39,123
281920,39,123
2115760,39,123
1771730,39,123
220900,39,123
2526310,39,123
1355270,39,123
1240120,39,123
3059300,39,123
815000,39,123
319480,39,123
2492390,39,123
760490,39,123
227860,39,123
929320,39,123
1343920,39,123
907270,39,123
881730,39,123
1264970,39,123
390440,39,123
1241700,39,123
1637970,39,123
884530,39,123
2586640,39,123
1861610,39,123
2903660,39,123
271970,39,123
1682060,39,123
691730,39,123
880990,39,123
1958340,39,123
574420,39,123
1307570,39,123
954270,39,123
422810,39,123
1872860,39,123
1506820,39,123
1896390,39,123
381770,39,123
1218500,39,123
2149290,39,123
457730,39,123
733520,39,123
3270450,39,123
1813270,39,123
679990,39,123
1973790,39,123
273280,39,123
2106810,39,123
400360,39,123
869870,39,123
843190,39,123
407320,39,123
6900,39,123
756090,39,123
1194140,39,123
24240,39,123
978920,39,123
1923740,39,123
418040,39,123
1124090,39,123
513420,39,123
864510,39,123
695630,39,123
661130,39,123
3046430,39,123
1055540,39,123
1880330,39,123
539400,39,123
2570640,39,123
704030,39,123
1585220,39,123
2727650,39,123
677280,39,123
1650860,39,123
3224910,39,123
1595380,39,123
1358710,39,123
732690,39,123
3191050,39,123
733540,39,123
1802720,39,123
1132730,40,110
3527370,40,110
516670,40,110
341000,40,110
428180,40,110
356450,40,110
386960,40,110
602520,40,110
8790,40,110
2000660,40,110
426690,40,110
2061750,40,110
1222040,40,110
1304320,40,110
899970,40,110
373860,40,110
3478820,40,110
1097960,40,110
447960,40,110
2901310,40,110
1528810,40,110
463250,40,110
571180,40,110
3257490,40,110
910880,40,110
589060,40,110
1018130,40,110
391400,40,110
556660,40,110
8150,40,110
869690,40,110
1248820,40,110
676000,40,110
562050,40,110
1423780,40,110
2252680,40,110
3339940,40,110
872570,40,110
1815370,40,110
980480,40,110
1591290,40,110
1937620,40,110
2172260,40,110
1219580,40,110
3453220,40,110
2562460,40,110
3147190,40,110
1016970,40,110
824760,40,110
1385420,40,110
258200,40,110
960740,40,110
351320,40,110
2439230,40,110
1433010,40,110
264380,40,110
1115640,40,110
1786670,40,110
1014560,40,110
385510,40,110
1942120,40,110
518040,40,110
1407420,40,110
1150550,40,110
302790,40,110
557220,40,110
2184770,40,110
2348090,40,110
377900,40,110
385800,40,110
914260,40,110
398110,40,110
642090,40,110
2940220,40,110
2447520,40,110
446540,40,110
420110,40,110
8140,40,110
563340,40,110
2870110,40,110
3116640,40,110
2888470,40,110
297920,40,110
1890120,40,110
603420,40,110
908070,40,110
1354670,40,110
2672090,40,110
2454890,40,110
574780,40,110
2280390,40,110
303210,40,110
214970,40,110
2084110,40,110
1102980,40,110
488800,40,110
1947280,40,110
1593310,40,110
819630,40,110
800820,40,110
496340,40,110
2751610,40,110
819330,40,110
517300,40,110
1492230,40,110
726100,40,110
424780,40,110
364210,40,110
1889910,40,110
556090,40,110
844660,41,136
544600,41,136
758990,41,136
941800,41,136
2449160,41,136
356160,41,136
1180130,41,136
1964480,41,136
398670,41,136
81490,41,136
944250,41,136
494230,41,136
1256830,41,136
18460,41,136
928460,41,136
2492330,41,136
2272420,41,136
878520,41,136
2148830,41,136
1325050,41,136
3060900,41,136
285550,41,136
896160,41,136
1339260,41,136
323390,41,136
1635550,41,136
2598980,41,136
386750,41,136
1347490,41,136
849970,41,136
2989950,41,136
850040,41,136
1258780,41,136
1005130,41,136
575860,41,136
1158470,41,136
3060170,41,136
3566070,41,136
1769270,41,136
462250,41,136
1148450,41,136
2200190,41,136
878970,41,136
2153310,41,136
934120,41,136
859700,41,136
2928280,41,136
674960,41,136
2535680,41,136
698700,41,136
822540,41,136
454330,41,136
515040,41,136
731370,41,136
1005950,41,136
1914730,41,136
347520,41,136
712620,41,136
619810,41,136
1228520,41,136
3114010,41,136
1494400,41,136
1101780,41,136
1029870,41,136
480450,41,136
2314720,41,136
1491340,41,136
544710,41,136
872110,41,136
545810,41,136
605990,41,136
1670810,41,136
614560,41,136
521350,41,136
1243960,41,136
1080060,41,136
1908320,41,136
1129730,41,136
681330,41,136
1581950,41,136
3376080,41,136
1945230,41,136
1532650,41,136
490160,41,136
540780,41,136
363860,41,136
1373440,41,136
438650,41,136
448710,41,136
654230,41,136
1049270,41,136
3620220,41,136
1422180,41,136
760050,41,136
3155080,41,136
3334550,41,136
1262910,41,136
2837870,41,136
1411200,41,136
451760,41,136
1282890,41,136
949600,41,136
1360530,41,136
2619510,41,136
95700,41,136
1267310,41,136
1687000,41,136
224660,41,136
1576370,41,136
900050,41,136
308330,41,136
1679220,41,136
1264650,41,136
1089810,41,136
723390,41,136
1843090,41,136
646290,41,136
1048660,41,136
1283280,41,136
2996280,41,136
320970,41,136
823910,41,136
2757330,41,136
1130620,41,136
844670,41,136
2793370,41,136
562260,41,136
2736150,41,136
1029860,41,136
2450400,41,136
2343900,41,136
1460120,41,136
889450,41,136
2367230,41,136
2793710,41,136
2687160,41,136
836260,42,119
1218770,42,119
398890,42,119
2328650,42,119
787620,42,119
2195790,42,119
1288930,42,119
387850,42,119
321480,42,119
985580,42,119
2405850,42,119
1108540,42,119
1117390,42,119
32400,42,119
2080800,42,119
2124440,42,119
2789770,42,119
402210,42,119
2094270,42,119
3328720,42,119
3345060,42,119
3400850,42,119
2195780,42,119
271900,42,119
1938630,42,119
369290,42,119
1558210,42,119
755410,42,119
215280,42,119
1885200,42,119
361130,42,119
3623260,42,119
527330,42,119
307430,42,119
1831830,42,119
476920,42,119
6300,42,119
298160,42,119
524380,42,119
568130,42,119
416770,42,119
6010,42,119
733460,42,119
1013890,42,119
352360,42,119
2280540,42,119
1234400,42,119
1162640,42,119
2280520,42,119
445770,42,119
2180210,42,119
1575450,42,119
2767480,42,119
3074110,42,119
879470,42,119
1815330,42,119
421880,42,119
3042680,42,119
2094350,42,119
6000,42,119
2992240,42,119
747330,42,119
630250,42,119
2785280,42,119
1627610,42,119
2235150,42,119
558280,42,119
455910,42,119
904540,42,119
428260,42,119
513060,42,119
2000770,42,119
259470,42,119
3057760,42,119
17570,42,119
2004180,42,119
265890,42,119
644390,42,119
1945260,42,119
18700,42,119
557240,42,119
396280,42,119
1058020,42,119
560430,42,119
878320,42,119
2701750,42,119
394140,42,119
2058570,42,119
575880,42,119
2091550,42,119
415530,42,119
2281870,42,119
696440,42,119
1276130,42,119
3609770,42,119
1597280,42,119
746880,42,119
2473710,42,119
906250,42,119
337400,42,119
760830,42,119
3033620,42,119
1338980,42,119
808910,42,119
748610,42,119
944710,42,119
2175570,42,119
2795060,42,119
1564790,42,119
972940,42,119
1232100,42,119
32340,42,119
448820,42,119
1058640,42,119
2461710,42,119
3064670,42,119
32390,42,119
1742360,42,119
6040,42,119
308140,43,22
1521970,43,22
320570,43,22
425060,43,22
313730,43,22
1803400,43,22
436290,43,22
794610,43,22
1807090,43,22
1552080,43,22
811320,43,22
601540,43,22
308010,43,22
382200,43,22
325040,43,22
1664060,43,22
362010,43,22
349730,43,22
319880,43,22
450090,43,22
310450,43,22
1448260,43,22
266130,44,128
1189230,44,128
2579280,44,128
866510,44,128
1636710,44,128
305390,44,128
886460,44,128
302320,44,128
665740,44,128
799120,44,128
1550270,44,128
316600,44,128
356100,44,128
3106160,44,128
2529130,44,128
1654990,44,128
532660,44,128
1689080,44,128
716260,44,128
1813820,44,128
493310,44,128
739030,44,128
3057190,44,128
3215660,44,128
1116550,44,128
708760,44,128
2098130,44,128
2518900,44,128
2313130,44,128
987770,44,128
401420,44,128
1976980,44,128
459380,44,128
915310,44,128
1524630,44,128
1174720,44,128
1222940,44,128
2420880,44,128
1982340,44,128
1010890,44,128
1231580,44,128
1700630,44,128
671910,44,128
423710,44,128
2625510,44,128
671620,44,128
311860,44,128
1822710,44,128
2137760,44,128
444480,44,128
1320450,44,128
666610,44,128
2828490,44,128
699040,44,128
355170,44,128
1024800,44,128
1758220,44,128
2847110,44,128
963930,44,128
3043710,44,128
453660,44,128
2144220,44,128
816150,44,128
1203160,44,128
2845190,44,128
364790,44,128
1984230,44,128
1196080,44,128
1338470,44,128
657010,44,128
622890,44,128
1017580,44,128
2661210,44,128
3063130,44,128
983450,44,128
651090,44,128
1656640,44,128
283020,44,128
364850,44,128
652810,44,128
215870,44,128
3077020,44,128
671800,44,128
496950,44,128
662830,44,128
376200,44,128
1116580,44,128
1178130,44,128
1042560,44,128
1131810,44,128
3443610,44,128
2023810,44,128
3061170,44,128
789540,44,128
3614120,44,128
3057390,44,128
1112830,44,128
3047030,44,128
488910,44,128
2677310,44,128
1021130,44,128
283000,44,128
1660520,44,128
1790630,44,128
3062030,44,128
342360,44,128
304850,44,128
775270,44,128
444490,44,128
2163060,44,128
400410,44,128
2814820,44,128
2578880,44,128
2895600,44,128
1315980,44,128
2461430,44,128
450170,44,128
940300,44,128
345580,44,128
2125420,44,128
2994260,44,128
1926120,44,128
113420,44,128
1969130,44,128
858050,44,128
1823490,44,128
2482190,44,128
1417890,44,128
1761820,45,109
1083760,45,109
1920500,45,109
3041810,45,109
574560,45,109
586890,45,109
1836550,45,109
955050,45,109
1748390,45,109
2438260,45,109
2762460,45,109
1061770,45,109
3313930,45,109
470130,45,109
1238330,45,109
2803280,45,109
1276610,45,109
1711950,45,109
1627040,45,109
485260,45,109
1147490,45,109
834880,45,109
333330,45,109
2581050,45,109
3245050,45,109
1066010,45,109
3220830,45,109
860910,45,109
2355250,45,109
659630,45,109
668170,45,109
420930,45,109
495200,45,109
518030,45,109
3113230,45,109
388880,45,109
967250,45,109
2276830,45,109
2370140,45,109
405670,45,109
425990,45,109
3012510,45,109
449780,45,109
370020,45,109
1974520,45,109
1970460,45,109
1533680,45,109
397100,45,109
18820,45,109
988430,45,109
2285820,45,109
335620,45,109
581630,45,109
1078870,45,109
640800,45,109
402970,45,109
1948870,45,109
952690,45,109
855860,45,109
1077540,45,109
1895780,45,109
1403310,45,109
2618940,45,109
257730,45,109
1581580,45,109
277460,45,109
291190,45,109
2793720,45,109
1074190,45,109
936500,45,109
2016080,45,109
1612020,45,109
1220260,45,109
3092090,45,109
1268310,45,109
2360210,45,109
2917350,45,109
881490,45,109
2593760,45,109
1178830,45,109
3207880,45,109
720150,45,109
3258290,45,109
806140,45,109
463390,45,109
365050,45,109
2876550,45,109
844420,45,109
516610,45,109
320090,45,109
3318550,45,109
1035990,45,109
1481970,45,109
587430,45,109
843900,45,109
523610,45,109
1518810,45,109
2056200,45,109
1252320,45,109
2608250,45,109
661960,45,109
777420,45,109
833770,45,109
248860,45,109
218040,45,109
373120,45,109
2003290,45,109
1247640,45,109
2181930,45,109
490910,46,2
415950,46,2
348870,47,114
650820,47,114
1334730,47,114
2712910,47,114
1802270,47,114
3130,47,114
2442380,47,114
3693550,47,114
954420,47,114
652150,47,114
1759440,47,114
3340810,47,114
1945310,47,114
2009240,47,114
1807570,47,114
1092630,47,114
317790,47,114
3356790,47,114
950240,47,114
2675350,47,114
1428870,47,114
508540,47,114
962370,47,114
2229160,47,114
207570,47,114
737870,47,114
2363730,47,114
2942700,47,114
324520,47,114
2537010,47,114
356310,47,114
250600,47,114
700030,47,114
1859860,47,114
3291310,47,114
1826570,47,114
405460,47,114
331650,47,114
270010,47,114
1407140,47,114
2310810,47,114
553790,47,114
975680,47,114
3438040,47,114
1686520,47,114
400790,47,114
300510,47,114
772430,47,114
259550,47,114
338170,47,114
1067850,47,114
724940,47,114
1224120,47,114
589590,47,114
3101800,47,114
3446200,47,114
1959960,47,114
1925320,47,114
389250,47,114
938870,47,114
3263340,47,114
1500740,47,114
2369950,47,114
1100420,47,114
1640300,47,114
3144770,47,114
1522080,47,114
222420,47,114
543380,47,114
384680,47,114
417920,47,114
1784780,47,114
3384870,47,114
3060630,47,114
455950,47,114
1000410,47,114
3050220,47,114
3275010,47,114
2628420,47,114
312610,47,114
1574310,47,114
2879570,47,114
1483610,47,114
2108950,47,114
2735950,47,114
2700780,47,114
3085770,47,114
1903370,47,114
3290170,47,114
892960,47,114
2986260,47,114
2567490,47,114
2357910,47,114
2580020,47,114
3194140,47,114
573550,47,114
1462490,47,114
2722360,47,114
2593850,47,114
1309610,47,114
263800,47,114
295630,47,114
1738610,47,114
234570,47,114
249550,47,114
3269960,47,114
353240,47,114
583060,47,114
651970,47,114
2940490,47,114
289420,47,114
529500,47,114
916320,47,114
3569590,47,114
844760,48,114
3464890,48,114
1684820,48,114
2205440,48,114
235620,48,114
3306030,48,114
323650,48,114
2506160,48,114
1660910,48,114
1386900,48,114
324070,48,114
294190,48,114
3435860,48,114
3099000,48,114
1700,48,114
2296550,48,114
3011030,48,114
1531490,48,114
686300,48,114
360530,48,114
999860,48,114
436810,48,114
1420350,48,114
2449040,48,114
266010,48,114
551570,48,114
2101890,48,114
3084590,48,114
398970,48,114
1782570,48,114
329130,48,114
3500200,48,114
60600,48,114
1183030,48,114
2994150,48,114
2404130,48,114
980600,48,114
1868410,48,114
1592280,48,114
2007530,48,114
603690,48,114
355980,48,114
1698670,48,114
2056340,48,114
1620540,48,114
407900,48,114
816270,48,114
1585910,48,114
3167970,48,114
1393570,48,114
747920,48,114
3101160,48,114
459880,48,114
745710,48,114
290890,48,114
391720,48,114
681780,48,114
898120,48,114
270370,48,114
721890,48,114
2283380,48,114
1274490,48,114
1035850,48,114
1099530,48,114
612160,48,114
1529350,48,114
2100150,48,114
2119150,48,114
2767950,48,114
451900,48,114
1930340,48,114
2198940,48,114
1610440,48,114
434520,48,114
629240,48,114
2497920,48,114
743670,48,114
2170920,48,114
754150,48,114
2019300,48,114
725480,48,114
1946700,48,114
2413190,48,114
2152740,48,114
659460,48,114
1048100,48,114
1527290,48,114
2406410,48,114
1305300,48,114
814530,48,114
901000,48,114
3122150,48,114
785890,48,114
3068320,48,114
353360,48,114
2865590,48,114
1123870,48,114
2790330,48,114
1057850,48,114
889060,48,114
779570,48,114
1285080,48,114
2091130,48,114
755520,48,114
587310,48,114
2620240,48,114
3555700,48,114
288080,48,114
1380310,48,114
1528220,48,114
3064160,48,114
868150,48,114
396650,48,114
3216200,48,114
259780,49,1
2675890,50,43
941460,50,43
2526410,50,43
2372330,50,43
1648190,50,43
1150760,50,43
2770460,50,43
2427560,50,43
2456350,50,43
824070,50,43
908360,50,43
2938130,50,43
1057640,50,43
1507220,50,43
1589570,50,43
908740,50,43
1997660,50,43
808800,50,43
1206410,50,43
2814220,50,43
2710500,50,43
1612620,50,43
2494810,50,43
1706860,50,43
2214220,50,43
2317640,50,43
2757820,50,43
345020,50,43
1125240,50,43
1269370,50,43
1170230,50,43
1534840,50,43
1000800,50,43
2464530,50,43
2507980,50,43
2543770,50,43
2286780,50,43
2518120,50,43
1111930,50,43
1411910,50,43
956680,50,43
2191050,50,43
442660,50,43
490230,51,105
330680,51,105
777470,51,105
2517850,51,105
1421760,51,105
936720,51,105
2259310,51,105
3705820,51,105
462700,51,105
3437170,51,105
793280,51,105
849360,51,105
684000,51,105
1248220,51,105
3056370,51,105
2690970,51,105
310370,51,105
714640,51,105
2918410,51,105
2791020,51,105
2567370,51,105
1067580,51,105
1755350,51,105
2535770,51,105
3256600,51,105
1853200,51,105
1797680,51,105
2953510,51,105
3456560,51,105
2063420,51,105
296730,51,105
1560060,51,105
1985480,51,105
830810,51,105
3284230,51,105
704040,51,105
399010,51,105
252070,51,105
703400,51,105
710170,51,105
2393770,51,105
1241950,51,105
893840,51,105
1181000,51,105
348370,51,105
1022130,51,105
3373670,51,105
523030,51,105
284910,51,105
344130,51,105
778340,51,105
701720,51,105
1763230,51,105
1352730,51,105
905970,51,105
314020,51,105
1313400,51,105
3077360,51,105
2735510,51,105
499940,51,105
1053170,51,105
2178490,51,105
1494810,51,105
880760,51,105
2507970,51,105
736250,51,105
877200,51,105
1008800,51,105
2094910,51,105
1304350,51,105
2207470,51,105
1610610,51,105
561590,51,105
1304680,51,105
877780,51,105
1476360,51,105
546210,51,105
1639210,51,105
2432200,51,105
3320070,51,105
443880,51,105
564050,51,105
691080,51,105
872730,51,105
434890,51,105
491720,51,105
506540,51,105
284220,51,105
1184210,51,105
1707780,51,105
777340,51,105
501090,51,105
1081740,51,105
814540,51,105
1037130,51,105
1973580,51,105
1230170,51,105
3296790,51,105
805400,51,105
2361460,51,105
1694510,51,105
844330,51,105
547180,51,105
399020,51,105
356880,51,105
428600,52,3
423850,52,3
384240,52,3
761320,53,125
370430,53,125
295430,53,125
2626970,53,125
2401680,53,125
2167220,53,125
208110,53,125
2581410,53,125
1916970,53,125
2724540,53,125
848350,53,125
403280,53,125
253650,53,125
1661260,53,125
543720,53,125
654000,53,125
488550,53,125
63610,53,125
2443770,53,125
1372660,53,125
104600,53,125
1759130,53,125
1931950,53,125
63660,53,125
2761920,53,125
1227690,53,125
234190,53,125
1311570,53,125
18010,53,125
272040,53,125
608760,53,125
593960,53,125
1714580,53,125
283410,53,125
1859020,53,125
725270,53,125
382380,53,125
508580,53,125
2017370,53,125
2936030,53,125
2051550,53,125
1194050,53,125
967940,53,125
1306180,53,125
678310,53,125
1072530,53,125
348360,53,125
1940040,53,125
299840,53,125
787750,53,125
3168920,53,125
2544090,53,125
1228570,53,125
1350250,53,125
398710,53,125
3401000,53,125
1189680,53,125
2832400,53,125
438720,53,125
292410,53,125
1398210,53,125
943380,53,125
1508170,53,125
2200650,53,125
1714250,53,125
2458310,53,125
298280,53,125
2343710,53,125
3201210,53,125
2152460,53,125
2887780,53,125
1916270,53,125
23550,53,125
570580,53,125
3288180,53,125
502750,53,125
364390,53,125
589160,53,125
2203590,53,125
662380,53,125
853200,53,125
2765650,53,125
466630,53,125
361190,53,125
435010,53,125
2102240,53,125
568210,53,125
354430,53,125
625430,53,125
300380,53,125
564960,53,125
538840,53,125
968440,53,125
572050,53,125
2658520,53,125
971460,53,125
2856030,53,125
447890,53,125
431590,53,125
893360,53,125
437160,53,125
512270,53,125
843160,53,125
839300,53,125
1408100,53,125
2778430,53,125
2010030,53,125
2620500,53,125
1968340,53,125
2822370,53,125
18030,53,125
10110,53,125
1226970,53,125
625370,53,125
3466550,53,125
1661270,53,125
559640,53,125
1255980,53,125
1150730,53,125
559680,53,125
375460,53,125
666220,53,125
1469060,53,125
1218280,53,125
359300,53,125
967450,54,156
2475660,54,156
2261350,54,156
1393350,54,156
3037930,54,156
3413960,54,156
812440,54,156
956540,54,156
834280,54,156
613400,54,156
1028860,54,156
2865580,54,156
1383640,54,156
927310,54,156
1584660,54,156
1212410,54,156
845070,54,156
687750,54,156
234710,54,156
3459750,54,156
760920,54,156
703820,54,156
2235870,54,156
3064290,54,156
16120,54,156
1883800,54,156
2788630,54,156
1601840,54,156
718980,54,156
3691220,54,156
2503740,54,156
3068670,54,156
359540,54,156
1706090,54,156
520230,54,156
1060450,54,156
2357950,54,156
330840,54,156
855740,54,156
3465270,54,156
758980,54,156
1033100,54,156
1477010,54,156
1609080,54,156
2101350,54,156
322850,54,156
2214170,54,156
1654660,54,156
2185870,54,156
2492780,54,156
16100,54,156
2206140,54,156
1910550,54,156
824880,54,156
2835110,54,156
16180,54,156
1709180,54,156
1295900,54,156
2597970,54,156
639170,54,156
2054770,54,156
1905980,54,156
3519440,54,156
1043180,54,156
2259970,54,156
442810,54,156
1494840,54,156
303680,54,156
278120,54,156
304810,54,156
3334660,54,156
948880,54,156
1694960,54,156
3006310,54,156
1231880,54,156
3073580,54,156
2294380,54,156
2718240,54,156
1949980,54,156
352580,54,156
1237610,54,156
2194730,54,156
31250,54,156
2400400,54,156
1887330,54,156
897940,54,156
1907350,54,156
746140,54,156
376870,54,156
672460,54,156
2088160,54,156
276890,54,156
1554600,54,156
1194700,54,156
1234380,54,156
3054260,54,156
1806960,54,156
875340,54,156
924100,54,156
678100,54,156
2246110,54,156
295710,54,156
769420,54,156
366690,54,156
2185850,54,156
1674900,54,156
409430,54,156
16130,54,156
661230,54,156
2779910,54,156
2138450,54,156
2012670,54,156
591090,54,156
879320,54,156
2165620,54,156
3126330,54,156
2179520,54,156
2272050,54,156
2996190,54,156
1016110,54,156
303690,54,156
3506110,54,156
800290,54,156
2184350,54,156
982480,54,156
2277090,54,156
3472810,54,156
453270,54,156
1726530,54,156
1430760,54,156
237870,54,156
2903710,54,156
31290,54,156
749470,54,156
94520,54,156
2386870,54,156
410110,54,156
416550,54,156
16200,54,156
2559360,54,156
2024070,54,156
889730,54,156
1322600,54,156
1287590,54,156
1592750,54,156
1768650,54,156
1954120,54,156
1687940,54,156
1398390,54,156
1448750,54,156
2209150,54,156
3339330,54,156
2163000,54,156
2840190,54,156
1981820,54,156
837200,54,156
963280,55,2
1984790,55,2
2279600,56,29
1216980,56,29
1184760,56,29
1610290,56,29
2652480,56,29
794540,56,29
802870,56,29
1808680,56,29
335670,56,29
317820,56,29
1714870,56,29
1684930,56,29
2686900,56,29
3021630,56,29
451780,56,29
524580,56,29
3109050,56,29
3014520,56,29
571530,56,29
1708010,56,29
1325040,56,29
2102760,56,29
2311820,56,29
345440,56,29
1005120,56,29
1416050,56,29
1388870,56,29
814680,56,29
2543760,56,29
446750,57,108
1239260,57,108
1725640,57,108
1234940,57,108
1950450,57,108
2419710,57,108
2477270,57,108
503580,57,108
1451490,57,108
1928710,57,108
695330,57,108
2814910,57,108
1718240,57,108
2463980,57,108
2076140,57,108
1449100,57,108
1969080,57,108
816380,57,108
2578910,57,108
3421300,57,108
612720,57,108
466130,57,108
812940,57,108
2707300,57,108
1282760,57,108
436160,57,108
3296800,57,108
873960,57,108
610410,57,108
2610090,57,108
3413460,57,108
450850,57,108
1307580,57,108
717780,57,108
1956040,57,108
1498140,57,108
286300,57,108
845600,57,108
598060,57,108
922460,57,108
2107090,57,108
3247200,57,108
2825110,57,108
1863670,57,108
2580000,57,108
2452630,57,108
2515210,57,108
575690,57,108
1610120,57,108
1751350,57,108
1573700,57,108
2209680,57,108
697610,57,108
3432500,57,108
1590640,57,108
1949190,57,108
1297390,57,108
2265920,57,108
816190,57,108
1241020,57,108
2430440,57,108
392120,57,108
3615160,57,108
3051380,57,108
340770,57,108
492170,57,108
3037180,57,108
1151920,57,108
1573090,57,108
233700,57,108
2277320,57,108
349250,57,108
1162070,57,108
949290,57,108
2229560,57,108
654880,57,108
1903510,57,108
1485080,57,108
3353360,57,108
1160490,57,108
1309000,57,108
2449430,57,108
1148150,57,108
2214500,57,108
3350140,57,108
3087650,57,108
2090760,57,108
1272550,57,108
1307090,57,108
862800,57,108
723090,57,108
544920,57,108
998830,57,108
1997780,57,108
313680,57,108
356670,57,108
2070550,57,108
746510,57,108
1493020,57,108
3180930,57,108
1435670,57,108
1985710,57,108
287070,57,108
1968430,57,108
1835240,57,108
1290330,57,108
1825210,57,108
618140,57,108
540650,58,36
848200,58,36
1905530,58,36
2752520,58,36
2670760,58,36
1792820,58,36
396710,58,36
347800,58,36
1108590,58,36
268750,58,36
2653240,58,36
1384630,58,36
407230,58,36
2346630,58,36
1413660,58,36
1363350,58,36
364420,58,36
1658290,58,36
527710,58,36
1717090,58,36
236090,58,36
435240,58,36
384110,58,36
1393750,58,36
1952370,58,36
2793960,58,36
239070,58,36
293440,58,36
1013910,58,36
321940,58,36
339700,58,36
2185500,58,36
249630,58,36
487120,58,36
2057550,58,36
1574240,58,36
1206050,59,144
2021710,59,144
342270,59,144
388370,59,144
1457030,59,144
1043240,59,144
440450,59,144
1407210,59,144
65780,59,144
1079160,59,144
3356700,59,144
1061150,59,144
235820,59,144
2744940,59,144
33900,59,144
386080,59,144
1268420,59,144
887370,59,144
609940,59,144
1157640,59,144
200900,59,144
724010,59,144
260790,59,144
1173350,59,144
1381770,59,144
1100160,59,144
528550,59,144
937570,59,144
65790,59,144
1426300,59,144
666640,59,144
1766160,59,144
1641990,59,144
234860,59,144
313470,59,144
375600,59,144
638990,59,144
1918040,59,144
1911390,59,144
333080,59,144
375560,59,144
2019760,59,144
3384190,59,144
362810,59,144
1097370,59,144
1046750,59,144
1768550,59,144
777150,59,144
1335030,59,144
844960,59,144
1193560,59,144
2940200,59,144
1721350,59,144
2745870,59,144
308420,59,144
787370,59,144
3214880,59,144
1064130,59,144
44100,59,144
639660,59,144
937580,59,144
794230,59,144
581520,59,144
2768260,59,144
645280,59,144
2360,59,144
2400340,59,144
2150300,59,144
1466690,59,144
1296260,59,144
1460750,59,144
2337640,59,144
327470,59,144
411610,59,144
2347940,59,144
813700,59,144
275700,59,144
535490,59,144
1126270,59,144
713160,59,144
1726310,59,144
2499770,59,144
495140,59,144
935070,59,144
1287920,59,144
293860,59,144
1100140,59,144
262960,59,144
989770,59,144
3083090,59,144
2595230,59,144
9060,59,144
938060,59,144
870690,59,144
1466680,59,144
2194610,59,144
233800,59,144
1577620,59,144
1288170,59,144
602550,59,144
1566410,59,144
3126730,59,144
705260,59,144
840810,59,144
2256450,59,144
1205450,59,144
848230,59,144
2065800,59,144
800200,59,144
745880,59,144
65720,59,144
2009780,59,144
614860,59,144
793480,59,144
