type,genres,categories,windows,mac,linux,pc_min_requirements,controller_support,required_age,has_dlc,dlc_count,achievements_total,is_free,initial_price,final_price,discount_percent,metacritic_score,coming_soon,label_dead_binary,years_since_release,platform_count,is_multi_platform,language_count,genre_count,category_count,tag_count,price_change,price_change_percent,age_rating,release_era,tags_Unknown,"tags_Adventure, Casual, Hidden Object","tags_Action, Indie","tags_Action, Indie, Casual",tags_Utilities,"tags_Indie, Casual",tags_Simulation,tags_Strategy,tags_Indie,"tags_Action, Adventure, Indie",developers_Unknown,"developers_KOEI TECMO GAMES CO., LTD.",developers_Square Enix,"developers_CAPCOM Co., Ltd.","developers_Kairosoft Co.,Ltd",developers_Milestone S.r.l.,developers_Choice of Games,developers_Valve,developers_HeR Interactive,developers_Humongous Entertainment,publishers_Unknown,publishers_Square Enix,publishers_Ubisoft,publishers_SEGA,publishers_THQ Nordic,publishers_Electronic Arts,publishers_Devolver Digital,"publishers_KOEI TECMO GAMES CO., LTD.",publishers_Slitherine Ltd.,publishers_Nacon,supported_languages_English,supported_languages_Unknown,"supported_languages_English, Japanese","supported_languages_English, Simplified Chinese",supported_languages_Simplified Chinese,"supported_languages_English, Russian","supported_languages_English, French, Italian, German, Spanish - Spain","supported_languages_English, Japanese, Simplified Chinese, Traditional Chinese","supported_languages_English, Japanese, Simplified Chinese","supported_languages_English, Simplified Chinese, Traditional Chinese"
1,960,960,True,True,True,11558,2,0.0,True,2.0,42.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,6,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,570,570,True,False,False,2546,17,0.0,False,0.0,50.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,3,2,2,14,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,891,891,True,False,False,14661,17,18.0,True,11.0,8.0,True,55.95,43.95,0.0,77.0,True,1,5.928815879534566,1,0,3,3,3,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,161,True,False,False,14434,9,0.0,False,0.0,9.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,8,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1179,1179,True,False,False,14016,17,0.0,False,0.0,20.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,12,5,5,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,989,989,True,False,False,15077,12,0.0,True,4.0,34.0,False,55.95,43.95,0.0,77.0,True,1,5.928815879534566,1,0,8,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,431,431,True,False,False,10452,3,0.0,True,2.0,48.0,False,55.95,43.95,0.0,88.0,False,1,5.928815879534566,1,0,13,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,161,True,False,False,14818,0,0.0,False,0.0,42.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,10,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,691,691,True,False,False,13565,17,18.0,False,0.0,40.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,2,2,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1183,1183,True,False,False,13311,0,0.0,True,1.0,28.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,19,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,704,704,True,False,False,13320,17,0.0,False,0.0,0.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,465,465,True,False,False,11529,11,0.0,False,0.0,60.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,29,3,3,14,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1194,1194,True,False,False,14820,1,0.0,False,0.0,21.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,5,5,5,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1256,1256,True,False,False,16298,10,0.0,True,81.0,53.0,False,55.95,43.95,50.0,77.0,False,1,5.928815879534566,1,0,3,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163,163,True,False,False,643,17,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,15,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1337,1337,True,False,False,10692,17,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,9,1,1,1,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,264,264,True,True,True,14165,2,0.0,True,1.0,43.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,7,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,931,931,True,False,False,5013,9,0.0,False,0.0,15.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,1,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1211,1211,True,False,False,3998,17,0.0,False,0.0,46.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1269,1269,True,True,True,16166,17,0.0,True,6.0,376.0,False,55.95,43.95,75.0,80.0,False,1,5.928815879534566,3,1,10,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,894,894,True,True,True,11031,2,0.0,True,1.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,885,885,True,True,True,15220,0,0.0,True,3.0,30.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,5,2,2,19,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,431,431,True,False,True,15445,3,0.0,False,0.0,20.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,3,2,2,19,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,298,298,True,False,False,5127,17,0.0,False,0.0,28.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,3,3,15,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1270,1270,True,False,False,16160,17,0.0,False,0.0,24.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,16,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,920,920,True,False,False,4997,17,18.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,4,4,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1256,1256,True,False,False,12080,17,0.0,False,0.0,145.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,1,1,10,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1312,1312,True,False,False,10449,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,5,3,3,12,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,False,False,3477,11,0.0,False,0.0,27.0,False,55.95,43.95,75.0,77.0,False,1,5.928815879534566,1,0,5,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,False,False,14507,0,0.0,False,0.0,6.0,False,55.95,43.95,6.0,77.0,True,1,5.928815879534566,1,0,8,4,4,15,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,False,False,14507,0,0.0,False,0.0,6.0,False,55.95,43.95,6.0,77.0,True,1,5.928815879534566,1,0,8,4,4,15,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,False,False,14507,0,0.0,False,0.0,6.0,False,55.95,43.95,6.0,77.0,True,1,5.928815879534566,1,0,8,4,4,19,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,693,693,True,False,False,12351,17,0.0,False,0.0,13.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,592,592,True,False,False,13288,17,0.0,True,1.0,28.0,False,55.95,43.95,50.0,77.0,False,1,5.928815879534566,1,0,2,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,True,True,False,13019,3,0.0,False,0.0,23.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,11,1,1,13,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,592,592,True,False,False,15540,17,0.0,False,0.0,5.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,6,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,26,True,True,False,2064,17,18.0,False,0.0,78.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,1,5,5,19,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,969,969,True,False,False,3761,17,0.0,True,1.0,47.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1008,1008,True,False,True,11987,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,2,2,2,13,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1106,1106,True,False,False,12797,17,0.0,False,0.0,13.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,691,691,True,False,False,2921,0,0.0,True,1.0,1.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1322,1322,True,False,False,13663,14,0.0,True,1.0,42.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,8,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,920,920,True,False,False,8053,17,0.0,False,0.0,75.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,10,4,4,12,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,606,606,True,False,False,11409,0,0.0,False,0.0,15.0,False,55.95,43.95,5.0,77.0,False,1,5.928815879534566,1,0,2,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,704,704,True,False,False,7815,17,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,3,3,3,15,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1328,1328,False,False,False,16963,17,0.0,False,0.0,16.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,0,0,1,1,1,1,-12.0,-21.44772117962466,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,691,691,True,False,False,9017,2,0.0,True,1.0,26.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1169,1169,True,False,False,5710,9,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1294,1294,True,False,True,1257,17,0.0,False,0.0,14.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,1,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1337,1337,True,False,False,10032,17,0.0,False,0.0,10.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,4,1,1,17,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1220,1220,True,False,True,1862,0,0.0,False,0.0,6.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,13,2,2,13,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1121,1121,True,True,True,9807,17,0.0,False,0.0,24.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,1,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,544,544,True,False,False,9087,9,0.0,False,0.0,4.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,3,True,False,False,9021,0,0.0,False,0.0,37.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,12,2,2,7,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1169,1169,True,False,False,4114,17,0.0,False,0.0,65.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,1,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,960,960,True,False,False,9654,2,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,8,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,20,True,False,False,8032,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,5,6,6,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1256,1256,True,False,False,2652,1,0.0,True,2.0,43.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,592,592,True,True,True,396,17,18.0,True,1.0,75.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,3,1,5,3,3,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,569,569,True,False,False,1339,17,0.0,True,1.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,3,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,920,920,True,False,False,15956,17,18.0,True,1.0,16.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,6,4,4,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1303,1303,True,False,False,8747,17,0.0,True,2.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,2,2,8,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,569,569,True,True,False,15713,2,0.0,True,1.0,10.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,5,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,569,569,True,True,False,15713,2,0.0,True,1.0,10.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,2,1,5,1,1,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,715,715,True,False,False,8055,17,0.0,False,0.0,26.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,2,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1328,1328,True,True,True,16963,17,0.0,False,0.0,0.0,False,55.95,43.95,50.0,77.0,False,1,5.928815879534566,3,1,1,1,1,1,-12.0,-21.44772117962466,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,189,189,True,False,False,14274,2,0.0,True,1.0,30.0,False,55.95,43.95,30.0,77.0,False,1,5.928815879534566,1,0,11,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,189,True,False,False,2021,0,18.0,True,1.0,17.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,4,4,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,920,920,True,False,False,6576,17,0.0,True,5.0,167.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,569,569,True,False,False,16275,9,18.0,True,1.0,41.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,6,1,1,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1220,1220,True,False,False,10050,2,0.0,False,0.0,36.0,False,55.95,43.95,25.0,77.0,False,1,5.928815879534566,1,0,9,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,True,False,False,9049,1,18.0,False,0.0,12.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,6,1,1,20,-12.0,-21.44772117962466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,707,707,True,False,False,15616,2,0.0,True,2.0,45.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,9,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1183,1183,True,False,False,12404,17,0.0,False,0.0,58.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,4,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,892,892,True,True,True,1119,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,True,1,5.928815879534566,3,1,3,4,4,17,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,671,671,True,False,False,2399,17,0.0,False,0.0,42.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,3,3,3,11,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1310,1310,True,False,False,8739,2,0.0,True,2.0,28.0,False,55.95,43.95,20.0,77.0,False,1,5.928815879534566,1,0,13,2,2,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
